Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
2242,21345,127.39,7,1,-0.50051,3.6081,1.7689,0.91712,6.9258,3.451,-0.00016198,0,0,0,0,0,0.49291,-0.01256
2243,21346,128.4,7,1,-0.50033,3.6078,1.7689,0.91726,6.9258,3.4515,-0.00016153,0,0,0,0,0,0.49283,-0.012701
2244,21347,129.42,7,1,-0.50033,3.6075,1.7689,0.9174,6.9258,3.452,-0.00022613,0,0,0,0,0,0.49275,-0.012842
2245,21348,130.44,7,1,-0.50033,3.6073,1.7689,0.91754,6.9258,3.4525,-0.00016098,0,0,0,0,0,0.49267,-0.012981
2246,21349,131.44,7,1,-0.50051,3.6073,1.7689,0.91768,6.9258,3.453,-0.00016198,0,0,0,0,0,0.49259,-0.013123
2247,21350,132.45,7,1,-0.50033,3.6072,1.7689,0.91782,6.9258,3.4535,-0.00016148,0,0,0,0,0,0.49251,-0.013264
2248,21351,133.47,7,1,-0.50033,3.6072,1.7689,0.91796,6.9258,3.454,-9.6877e-05,0,0,0,0,0,0.49243,-0.013405
2249,21352,134.48,7,1,-0.50033,3.6069,1.7689,0.9181,6.9258,3.4545,-0.00012916,0,0,0,0,0,0.49236,-0.013544
2250,21353,135.48,7,1,-0.50015,3.6069,1.7689,0.91824,6.9258,3.455,-9.7178e-05,0,0,0,0,0,0.49228,-0.013685
2251,21354,136.5,7,1,-0.50051,3.6067,1.7689,0.91838,6.9258,3.4555,-0.0001296,0,0,0,0,0,0.4922,-0.013826
2252,21355,137.51,7,1,-0.50051,3.6064,1.7689,0.91853,6.9258,3.456,-0.00016103,0,0,0,0,0,0.49212,-0.013967
2253,21356,138.53,7,1,-0.50051,3.6062,1.7689,0.91866,6.9258,3.4565,-0.00016148,0,0,0,0,0,0.49204,-0.014106
2254,21357,139.53,7,1,-0.50033,3.6062,1.7689,0.91881,6.9258,3.4571,-0.0001296,0,0,0,0,0,0.49196,-0.014248
2255,21358,140.55,7,1,-0.50033,3.6059,1.7689,0.91895,6.9258,3.4576,-0.00016198,0,0,0,0,0,0.49188,-0.014389
2256,21359,141.55,7,1,-0.50051,3.6059,1.7689,0.91909,6.9258,3.4581,-0.0001292,0,0,0,0,0,0.4918,-0.014528
2257,21360,142.56,7,1,-0.50033,3.6057,1.7689,0.91923,6.9258,3.4586,-0.00012916,0,0,0,0,0,0.49172,-0.014669
2258,21361,143.58,7,1,-0.50033,3.6056,1.7689,0.91936,6.9258,3.459,-0.00016148,0,0,0,0,0,0.49165,-0.014799
2259,21362,144.58,7,1,-0.50033,3.6056,1.7689,0.91951,6.9258,3.4596,-9.6878e-05,0,0,0,0,0,0.49156,-0.014949
2260,21363,145.59,7,1,-0.50033,3.6054,1.7689,0.91965,6.9258,3.4601,-9.6578e-05,0,0,0,0,0,0.49148,-0.015088
2261,21364,146.59,7,1,-0.50033,3.6052,1.7689,0.91979,6.9258,3.4606,-0.0001292,0,0,0,0,0,0.4914,-0.015229
2262,21365,147.61,7,1,-0.50051,3.6049,1.7689,0.91993,6.9258,3.4611,-0.00016103,0,0,0,0,0,0.49133,-0.015368
2263,21366,148.61,7,1,-0.50051,3.6051,1.7689,0.92007,6.9258,3.4616,-9.5099e-05,0,0,0,0,0,0.49125,-0.015509
2264,21367,149.62,7,1,-0.50033,3.6047,1.7689,0.92021,6.9258,3.4621,-0.0001292,0,0,0,0,0,0.49117,-0.01565
2265,21368,150.64,7,1,-0.50033,3.6046,1.7689,0.92033,6.9258,3.4625,-0.00016153,0,0,0,0,0,0.4911,-0.015772
2266,21369,151.64,7,1,-0.50033,3.6046,1.7689,0.92049,6.9258,3.4631,-0.00012921,0,0,0,0,0,0.49101,-0.015928
2267,21370,152.64,7,1,-0.50051,3.6046,1.7689,0.92063,6.9258,3.4636,-6.44e-05,0,0,0,0,0,0.49093,-0.016067
2268,21371,153.65,7,1,-0.50051,3.6043,1.7689,0.92077,6.9258,3.4641,-0.00012956,0,0,0,0,0,0.49085,-0.016211
2269,21372,154.67,7,1,-0.50015,3.6043,1.7689,0.92091,6.9258,3.4646,-9.688e-05,0,0,0,0,0,0.49077,-0.016352
2270,21373,155.69,7,1,-0.50033,3.6041,1.7689,0.92105,6.9258,3.4651,-9.3666e-05,0,0,0,0,0,0.49069,-0.016493
2271,21374,156.69,7,1,-0.50033,3.6039,1.7689,0.92119,6.9258,3.4656,-9.7176e-05,0,0,0,0,0,0.49061,-0.016632
2272,21375,157.7,7,1,-0.50033,3.6038,1.7689,0.92133,6.9258,3.4662,-9.6923e-05,0,0,0,0,0,0.49053,-0.016771
2273,21376,158.7,7,1,-0.50051,3.6038,1.7689,0.92147,6.9258,3.4667,-9.6927e-05,0,0,0,0,0,0.49045,-0.016912
2274,21377,159.72,7,1,-0.50033,3.6034,1.7689,0.92161,6.9258,3.4672,-0.00016153,0,0,0,0,0,0.49037,-0.017053
2275,21378,160.73,7,1,-0.50051,3.6034,1.7689,0.92175,6.9258,3.4677,-9.6919e-05,0,0,0,0,0,0.49029,-0.017195
2276,21379,161.75,7,1,-0.50033,3.6033,1.7689,0.92189,6.9258,3.4682,-0.00016198,0,0,0,0,0,0.49022,-0.017336
2277,21380,162.76,7,1,-0.50051,3.6034,1.7689,0.92203,6.9258,3.4687,-6.4603e-05,0,0,0,0,0,0.49014,-0.017475
2278,21381,163.78,7,1,-0.50033,3.603,1.7689,0.92218,6.9258,3.4692,-0.0001296,0,0,0,0,0,0.49006,-0.017618
2279,21382,164.79,7,1,-0.50033,3.6031,1.7689,0.92232,6.9258,3.4697,-6.4601e-05,0,0,0,0,0,0.48998,-0.017759
2280,21383,165.79,7,1,-0.50051,3.6028,1.7689,0.92246,6.9258,3.4702,-0.00012956,0,0,0,0,0,0.4899,-0.017898
2281,21384,166.81,7,1,-0.50051,3.6028,1.7689,0.9226,6.9258,3.4707,-6.4751e-05,0,0,0,0,0,0.48982,-0.018039
2282,21385,167.83,7,1,-0.50033,3.6028,1.7689,0.92274,6.9258,3.4712,-6.4355e-05,0,0,0,0,0,0.48974,-0.018178
2283,21386,168.83,7,1,-0.50033,3.6026,1.7689,0.92288,6.9258,3.4717,-6.4406e-05,0,0,0,0,0,0.48966,-0.018317
2284,21387,169.83,7,1,-1.0002,3.545,1.7689,0.92313,6.9258,3.4726,-0.011563,0,0,0,0,0,0.48952,-0.01857
2285,21388,170.84,7,1,-1,3.5438,1.7689,0.92341,6.9258,3.4736,-0.01172,0,0,0,0,0,0.48936,-0.018848
2286,21389,171.84,7,1,-1,3.5429,1.7689,0.92369,6.9258,3.4746,-0.011987,0,0,0,0,0,0.4892,-0.01913
2287,21390,172.86,7,1,-1.0002,3.5421,1.7689,0.92397,6.9258,3.4756,-0.012112,0,0,0,0,0,0.48904,-0.019412
2288,21391,173.87,7,1,-0.99986,3.5414,1.7689,0.92425,6.9258,3.4766,-0.012176,0,0,0,0,0,0.48888,-0.019694
2289,21392,174.89,7,1,-1,3.5408,1.7689,0.92453,6.9258,3.4776,-0.00083715,0,0,0,0,0,0.48872,-0.019977
2290,21393,175.9,7,1,-1,3.5404,1.7689,0.92482,6.9258,3.4786,-0.00067833,0,0,0,0,0,0.48857,-0.020259
2291,21394,176.9,7,1,-1.0002,3.5396,1.7689,0.92509,6.9258,3.4796,-0.00064397,0,0,0,0,0,0.48841,-0.020537
2292,21396,177.92,7,1,-1.0002,3.5391,1.7689,0.92538,6.9258,3.4806,-0.00061553,0,0,0,0,0,0.48825,-0.020819
2293,21397,178.94,7,1,-1,3.5388,1.7689,0.92566,6.9258,3.4816,-0.00051515,0,0,0,0,0,0.48809,-0.021101
2294,21398,179.95,7,1,-1,3.5382,1.7689,0.92594,6.9258,3.4826,-0.00048448,0,0,0,0,0,0.48793,-0.021383
2295,21399,180.97,7,1,-1.0002,3.5378,1.7689,0.92622,6.9258,3.4836,-0.00051678,0,0,0,0,0,0.48777,-0.021661
2296,21400,181.97,7,1,0.49928,3.71,1.769,0.92625,6.9262,3.4837,0.03405,0,0,0,0,0,0.48783,-0.021562
2297,21401,182.98,7,1,0.49928,3.7131,1.7691,0.92625,6.9267,3.4837,0.034795,0,0,0,0,0,0.48791,-0.021421
2298,21402,184,7,1,0.49946,3.7152,1.7693,0.92625,6.9273,3.4837,0.035095,0,0,0,0,0,0.48799,-0.02128
2299,21403,185.01,7,1,0.49946,3.7168,1.7694,0.92625,6.9278,3.4837,0.035625,0,0,0,0,0,0.48807,-0.021142
2300,21404,186.01,7,1,0.49946,3.718,1.7695,0.92625,6.9283,3.4837,0.035994,0,0,0,0,0,0.48815,-0.021001
2301,21405,187.03,7,1,0.49946,3.7194,1.7697,0.92625,6.9288,3.4837,0.0018087,0,0,0,0,0,0.48823,-0.02086
2302,21406,188.03,7,1,0.49928,3.7204,1.7698,0.92625,6.9293,3.4837,0.0014255,0,0,0,0,0,0.4883,-0.020721
