Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
8560,21129,51.5,7,1,-0.1112,3.6575,2.1132,1.0112,8.0919,3.8623,0.011117,0,0,0,0,45,0.49479,-0.011313
8561,21130,52.515,7,1,-0.1112,3.6578,2.1132,1.0112,8.0919,3.8624,0.011215,0,0,0,0,45,0.49478,-0.011345
8562,21131,53.515,7,1,-0.11138,3.6581,2.1132,1.0112,8.0919,3.8625,0.011312,0,0,0,0,45,0.49476,-0.011376
8563,21132,54.531,7,1,-0.11138,3.6583,2.1132,1.0112,8.0919,3.8626,0.011377,0,0,0,0,45,0.49475,-0.011407
8564,21133,55.546,7,1,-0.11156,3.6586,2.1132,1.0113,8.0919,3.8627,0.00029168,0,0,0,0,45,0.49473,-0.011438
8565,21134,56.562,7,1,-0.11138,3.659,2.1132,1.0113,8.0919,3.8628,0.0002593,0,0,0,0,45,0.49472,-0.01147
8566,21135,57.562,7,1,-0.11102,3.6593,2.1132,1.0113,8.0919,3.8629,0.00022688,0,0,0,0,45,0.49471,-0.011501
8567,21136,58.562,7,1,-0.1112,3.6594,2.1132,1.0114,8.0919,3.863,0.00016208,0,0,0,0,45,0.49469,-0.011531
8568,21137,59.577,7,1,-0.1112,3.6594,2.1132,1.0114,8.0919,3.8632,0.00012965,0,0,0,0,45,0.49468,-0.011562
8569,21138,60.578,7,1,-0.8339,3.6045,2.1132,1.0115,8.0919,3.8637,-0.010858,0,0,0,0,45,0.49461,-0.011702
8570,21139,61.593,7,1,-0.8339,3.6037,2.1132,1.0118,8.0919,3.8645,-0.011117,0,0,0,0,45,0.4945,-0.011937
8571,21140,62.609,7,1,-0.8339,3.6032,2.1132,1.012,8.0919,3.8654,-0.011215,0,0,0,0,45,0.4944,-0.012173
8572,21141,63.625,7,1,-0.83372,3.6029,2.1132,1.0122,8.0919,3.8662,-0.011377,0,0,0,0,45,0.49429,-0.012408
8573,21142,64.625,7,1,-0.8339,3.6024,2.1132,1.0125,8.0919,3.867,-0.00048614,0,0,0,0,45,0.49418,-0.012639
8574,21143,65.64,7,1,-0.8339,3.6021,2.1132,1.0127,8.0919,3.8679,-0.00038896,0,0,0,0,45,0.49407,-0.012875
8575,21144,66.656,7,1,-0.83408,3.6019,2.1132,1.0129,8.0919,3.8687,-0.0002593,0,0,0,0,45,0.49396,-0.01311
8576,21145,67.656,7,1,-0.83408,3.6016,2.1132,1.0132,8.0919,3.8696,-0.0002593,0,0,0,0,45,0.49386,-0.013342
8577,21146,68.671,7,1,-0.8339,3.6014,2.1132,1.0134,8.0919,3.8704,-0.00022688,0,0,0,0,45,0.49375,-0.013577
8578,21147,69.687,7,1,-0.83408,3.6011,2.1132,1.0137,8.0919,3.8713,-0.00019445,0,0,0,0,45,0.49364,-0.013812
8579,21148,70.687,7,1,-0.1112,3.6565,2.1132,1.0138,8.0919,3.8716,0.01089,0,0,0,0,45,0.49359,-0.013917
8580,21149,71.703,7,1,-0.11138,3.6569,2.1132,1.0138,8.0919,3.8718,0.01102,0,0,0,0,45,0.49358,-0.013948
8581,21150,72.718,7,1,-0.1112,3.6575,2.1132,1.0138,8.0919,3.8719,0.011247,0,0,0,0,45,0.49356,-0.013979
8582,21151,73.734,7,1,-0.11138,3.6577,2.1132,1.0138,8.0919,3.872,0.011279,0,0,0,0,45,0.49355,-0.014011
8583,21152,74.734,7,1,-0.1112,3.658,2.1132,1.0139,8.0919,3.8721,0.00038896,0,0,0,0,45,0.49354,-0.014042
8584,21153,75.75,7,1,-0.11138,3.658,2.1132,1.0139,8.0919,3.8722,0.00022688,0,0,0,0,45,0.49352,-0.014073
8585,21154,76.75,7,1,-0.11138,3.6581,2.1132,1.0139,8.0919,3.8723,0.00019445,0,0,0,0,45,0.49351,-0.014104
8586,21155,77.765,7,1,-0.1112,3.6586,2.1132,1.014,8.0919,3.8724,0.00022688,0,0,0,0,45,0.49349,-0.014135
8587,21156,78.765,7,1,-0.1112,3.6585,2.1132,1.014,8.0919,3.8726,9.7227e-05,0,0,0,0,45,0.49348,-0.014166
8588,21157,79.781,7,1,-0.11138,3.6588,2.1132,1.014,8.0919,3.8727,0.00012965,0,0,0,0,45,0.49346,-0.014198
8589,21158,80.781,7,1,-0.99987,3.5907,2.1132,1.0143,8.0919,3.8734,-0.013483,0,0,0,0,45,0.49336,-0.014412
8590,21159,81.781,7,1,-0.99969,3.5899,2.1132,1.0145,8.0919,3.8744,-0.01371,0,0,0,0,45,0.49324,-0.01469
8591,21160,82.796,7,1,-0.99987,3.5891,2.1132,1.0148,8.0919,3.8755,-0.013905,0,0,0,0,45,0.49311,-0.014972
8592,21161,83.812,7,1,-1.0001,3.5885,2.1132,1.0151,8.0919,3.8765,-0.014002,0,0,0,0,45,0.49298,-0.015254
8593,21162,84.827,7,1,-0.99987,3.5881,2.1132,1.0154,8.0919,3.8775,-0.00061584,0,0,0,0,45,0.49285,-0.015531
8594,21163,85.827,7,1,-0.056358,3.6603,2.1132,1.0154,8.0919,3.8777,0.014002,0,0,0,0,45,0.49281,-0.015611
8595,21164,86.828,7,1,-0.056538,3.6607,2.1132,1.0155,8.0919,3.8778,0.014294,0,0,0,0,45,0.49281,-0.015627
8596,21165,87.843,7,1,-0.056538,3.6614,2.1132,1.0155,8.0919,3.8779,0.014521,0,0,0,0,45,0.4928,-0.015642
8597,21166,88.843,7,1,-0.056358,3.6617,2.1132,1.0155,8.0919,3.8779,0.014683,0,0,0,0,45,0.49279,-0.015658
8598,21167,89.858,7,1,-0.056538,3.6617,2.1132,1.0155,8.0919,3.878,0.00035653,0,0,0,0,45,0.49278,-0.015674
8599,21168,90.874,7,1,-0.056538,3.662,2.1132,1.0155,8.0919,3.878,0.0002593,0,0,0,0,45,0.49278,-0.01569
8600,21169,91.89,7,1,-0.056358,3.6624,2.1132,1.0155,8.0919,3.8781,0.00022688,0,0,0,0,45,0.49277,-0.015706
8601,21170,92.89,7,1,-0.056538,3.6624,2.1132,1.0156,8.0919,3.8782,0.00012965,0,0,0,0,45,0.49276,-0.015722
8602,21171,93.906,7,1,-0.056358,3.6627,2.1132,1.0156,8.0919,3.8782,0.00019445,0,0,0,0,45,0.49275,-0.015738
8603,21172,94.921,7,1,-0.056358,3.6628,2.1132,1.0156,8.0919,3.8783,0.00019445,0,0,0,0,45,0.49275,-0.015753
8604,21173,95.937,7,1,-0.056538,3.663,2.1132,1.0156,8.0919,3.8783,0.00016208,0,0,0,0,45,0.49274,-0.015769
8605,21174,96.952,7,1,-0.056358,3.663,2.1132,1.0156,8.0919,3.8784,0.00012965,0,0,0,0,45,0.49273,-0.015785
8606,21175,97.968,7,1,-0.056538,3.6628,2.1132,1.0156,8.0919,3.8784,3.2425e-05,0,0,0,0,45,0.49273,-0.015801
8607,21176,98.968,7,1,-0.056358,3.6632,2.1132,1.0157,8.0919,3.8785,9.7275e-05,0,0,0,0,45,0.49272,-0.015817
8608,21177,99.984,7,1,-0.056358,3.6633,2.1132,1.0157,8.0919,3.8786,9.7227e-05,0,0,0,0,45,0.49271,-0.015833
8609,21178,101,7,1,-0.056538,3.6633,2.1132,1.0157,8.0919,3.8786,6.4802e-05,0,0,0,0,45,0.4927,-0.015849
8610,21179,102.01,7,1,-0.056178,3.6635,2.1132,1.0157,8.0919,3.8787,9.7227e-05,0,0,0,0,45,0.4927,-0.015865
8611,21180,103.01,7,1,-0.056718,3.6635,2.1132,1.0157,8.0919,3.8787,6.4802e-05,0,0,0,0,45,0.49269,-0.01588
8612,21181,104.01,7,1,-0.056358,3.6637,2.1132,1.0157,8.0919,3.8788,6.485e-05,0,0,0,0,45,0.49268,-0.015896
8613,21182,105.01,7,1,-0.056538,3.6635,2.1132,1.0158,8.0919,3.8789,3.2425e-05,0,0,0,0,45,0.49267,-0.015912
8614,21183,106.03,7,1,-0.056358,3.6638,2.1132,1.0158,8.0919,3.8789,9.7275e-05,0,0,0,0,45,0.49267,-0.015927
8615,21184,107.03,7,1,-0.056538,3.6637,2.1132,1.0158,8.0919,3.879,3.2425e-05,0,0,0,0,45,0.49266,-0.015943
8616,21185,108.03,7,1,-0.056538,3.6638,2.1132,1.0158,8.0919,3.879,6.485e-05,0,0,0,0,45,0.49265,-0.015959
8617,21186,109.03,7,1,-0.056358,3.664,2.1132,1.0158,8.0919,3.8791,6.4802e-05,0,0,0,0,45,0.49265,-0.015975
8618,21187,110.05,7,1,-0.056358,3.664,2.1132,1.0158,8.0919,3.8791,0,0,0,0,0,45,0.49264,-0.015991
8619,21188,111.06,7,1,-0.056538,3.6638,2.1132,1.0158,8.0919,3.8792,0,0,0,0,0,45,0.49263,-0.016007
8620,21189,112.08,7,1,-0.056538,3.664,2.1132,1.0159,8.0919,3.8793,6.4802e-05,0,0,0,0,45,0.49262,-0.016023
8621,21190,113.09,7,1,-0.056178,3.664,2.1132,1.0159,8.0919,3.8793,0,0,0,0,0,45,0.49262,-0.016038
8622,21191,114.09,7,1,-0.056538,3.6641,2.1132,1.0159,8.0919,3.8794,6.4802e-05,0,0,0,0,45,0.49261,-0.016054
8623,21192,115.11,7,1,-0.66739,3.6181,2.1132,1.0159,8.0919,3.8795,-0.0091726,0,0,0,0,45,0.4926,-0.016082
8624,21193,116.12,7,1,-0.66721,3.6168,2.1132,1.0161,8.0919,3.8802,-0.0094319,0,0,0,0,45,0.49251,-0.01627
8625,21194,117.12,7,1,-0.66739,3.6163,2.1132,1.0163,8.0919,3.8808,-0.0095292,0,0,0,0,45,0.49242,-0.016456
8626,21195,118.14,7,1,-0.66721,3.616,2.1132,1.0165,8.0919,3.8815,-0.009594,0,0,0,0,45,0.49234,-0.016644
8627,21196,119.16,7,1,-0.66721,3.6155,2.1132,1.0167,8.0919,3.8822,-0.0097236,0,0,0,0,45,0.49225,-0.016829
8628,21197,120.16,7,1,-0.66739,3.6152,2.1132,1.0169,8.0919,3.8829,-0.00038896,0,0,0,0,45,0.49217,-0.017018
8629,21198,121.17,7,1,-0.66721,3.6149,2.1132,1.017,8.0919,3.8835,-0.00032411,0,0,0,0,45,0.49208,-0.017206
8630,21199,122.17,7,1,-0.66739,3.6146,2.1132,1.0172,8.0919,3.8842,-0.00035653,0,0,0,0,45,0.49199,-0.017391
8631,21200,123.17,7,1,-0.66739,3.6142,2.1132,1.0174,8.0919,3.8849,-0.00029168,0,0,0,0,45,0.49191,-0.017576
8632,21201,124.19,7,1,-0.66739,3.6141,2.1132,1.0176,8.0919,3.8856,-0.0002593,0,0,0,0,45,0.49182,-0.017765
8633,21202,125.2,7,1,-1.111,3.5804,2.1132,1.0178,8.0919,3.8863,-0.0069362,0,0,0,0,45,0.49173,-0.017971
8634,21203,126.2,7,1,-1.111,3.5794,2.1132,1.0181,8.0919,3.8874,-0.0070658,0,0,0,0,45,0.49158,-0.01828
8635,21204,127.22,7,1,-1.1108,3.5789,2.1132,1.0184,8.0919,3.8885,-0.0070982,0,0,0,0,45,0.49144,-0.018593
8636,21205,128.22,7,1,-1.111,3.5784,2.1132,1.0187,8.0919,3.8896,-0.0071631,0,0,0,0,45,0.4913,-0.018902
8637,21206,129.23,7,1,-1.111,3.5781,2.1132,1.0191,8.0919,3.8908,-0.007163,0,0,0,0,45,0.49115,-0.019215
8638,21207,130.25,7,1,-1.1108,3.5778,2.1132,1.0194,8.0919,3.8919,-0.00038896,0,0,0,0,45,0.49101,-0.019524
8639,21208,131.26,7,1,-1.1108,3.5774,2.1132,1.0197,8.0919,3.893,-0.00035653,0,0,0,0,45,0.49086,-0.019842
8640,21209,132.28,7,1,-1.1108,3.5771,2.1132,1.02,8.0919,3.8941,-0.00029173,0,0,0,0,45,0.49072,-0.020156
8641,21210,133.3,7,1,-1.111,3.5766,2.1132,1.0203,8.0919,3.8952,-0.00029173,0,0,0,0,45,0.49058,-0.020469
8642,21211,134.31,7,1,-1.111,3.5763,2.1132,1.0206,8.0919,3.8964,-0.0002593,0,0,0,0,45,0.49043,-0.020782
8643,21213,135.33,7,1,-0.8339,3.5972,2.1132,1.0209,8.0919,3.8974,0.0039543,0,0,0,0,45,0.4903,-0.021073
8644,21214,136.33,7,1,-0.8339,3.5972,2.1132,1.0211,8.0919,3.8982,0.0040191,0,0,0,0,45,0.49019,-0.021305
8645,21215,137.34,7,1,-0.8339,3.5974,2.1132,1.0214,8.0919,3.8991,0.0040839,0,0,0,0,45,0.49008,-0.02154
8646,21216,138.36,7,1,-0.8339,3.5972,2.1132,1.0216,8.0919,3.8999,0.0041163,0,0,0,0,45,0.48997,-0.021776
8647,21217,139.37,7,1,-0.83372,3.5972,2.1132,1.0218,8.0919,3.9008,0.0042136,0,0,0,0,45,0.48987,-0.022011
8648,21218,140.39,7,1,-0.8339,3.5971,2.1132,1.0221,8.0919,3.9016,-3.2425e-05,0,0,0,0,45,0.48976,-0.022246
8649,21219,141.41,7,1,-0.8339,3.5969,2.1132,1.0223,8.0919,3.9025,-9.7227e-05,0,0,0,0,45,0.48965,-0.022481
8650,21220,142.42,7,1,-0.8339,3.5969,2.1132,1.0226,8.0919,3.9033,-6.4802e-05,0,0,0,0,45,0.48954,-0.022717
8651,21221,143.44,7,1,-0.08405,3.6538,2.1132,1.0227,8.0919,3.9039,0.011312,0,0,0,0,45,0.48947,-0.022869
8652,21222,144.45,7,1,-0.083871,3.6547,2.1132,1.0227,8.0919,3.9039,0.011539,0,0,0,0,45,0.48946,-0.022893
8653,21223,145.47,7,1,-0.083691,3.6552,2.1132,1.0228,8.0919,3.904,0.011636,0,0,0,0,45,0.48945,-0.022916
8654,21224,146.47,7,1,-0.083691,3.6559,2.1132,1.0228,8.0919,3.9041,0.011798,0,0,0,0,45,0.48944,-0.022939
8655,21225,147.48,7,1,-0.083871,3.6559,2.1132,1.0228,8.0919,3.9042,0.00051861,0,0,0,0,45,0.48943,-0.022963
8656,21226,148.5,7,1,-0.083871,3.6562,2.1132,1.0228,8.0919,3.9043,0.00032411,0,0,0,0,45,0.48942,-0.022987
8657,21227,149.5,7,1,-0.083871,3.6565,2.1132,1.0228,8.0919,3.9044,0.0002593,0,0,0,0,45,0.48941,-0.02301
8658,21228,150.51,7,1,-0.083691,3.6569,2.1132,1.0229,8.0919,3.9045,0.00029168,0,0,0,0,45,0.4894,-0.023034
8659,21229,151.53,7,1,-0.083511,3.6572,2.1132,1.0229,8.0919,3.9046,0.00022693,0,0,0,0,45,0.48938,-0.023057
8660,21230,152.53,7,1,-0.083691,3.6573,2.1132,1.0229,8.0919,3.9046,0.00022688,0,0,0,0,45,0.48937,-0.023081
8661,21231,153.55,7,1,-0.083691,3.6573,2.1132,1.0229,8.0919,3.9047,0.00016203,0,0,0,0,45,0.48936,-0.023104
8662,21232,154.55,7,1,-0.083691,3.6577,2.1132,1.023,8.0919,3.9048,0.0001945,0,0,0,0,45,0.48935,-0.023127
8663,21233,155.56,7,1,-0.083871,3.6575,2.1132,1.023,8.0919,3.9049,0.00012965,0,0,0,0,45,0.48934,-0.023151
8664,21234,156.56,7,1,-0.083871,3.6577,2.1132,1.023,8.0919,3.905,0.00012965,0,0,0,0,45,0.48933,-0.023174
8665,21235,157.58,7,1,-0.083871,3.6578,2.1132,1.023,8.0919,3.9051,0.00012965,0,0,0,0,45,0.48932,-0.023198
8666,21236,158.58,7,1,-0.083871,3.658,2.1132,1.0231,8.0919,3.9052,9.7227e-05,0,0,0,0,45,0.48931,-0.023221
8667,21237,159.59,7,1,-0.083691,3.658,2.1132,1.0231,8.0919,3.9052,3.2377e-05,0,0,0,0,45,0.4893,-0.023245
8668,21238,160.61,7,1,-0.083691,3.6581,2.1132,1.0231,8.0919,3.9053,6.4802e-05,0,0,0,0,45,0.48929,-0.023269
8669,21239,161.62,7,1,-0.083871,3.6581,2.1132,1.0231,8.0919,3.9054,6.4802e-05,0,0,0,0,45,0.48928,-0.023292
8670,21240,162.62,7,1,-0.083691,3.6585,2.1132,1.0232,8.0919,3.9055,0.00016203,0,0,0,0,45,0.48927,-0.023315
8671,21241,163.64,7,1,-0.083691,3.6583,2.1132,1.0232,8.0919,3.9056,6.485e-05,0,0,0,0,45,0.48925,-0.023339
8672,21242,164.66,7,1,-0.083691,3.6585,2.1132,1.0232,8.0919,3.9057,6.4802e-05,0,0,0,0,45,0.48924,-0.023363
8673,21243,165.67,7,1,-0.66721,3.6137,2.1132,1.0233,8.0919,3.9061,-0.0088809,0,0,0,0,45,0.48919,-0.023486
8674,21244,166.67,7,1,-0.66721,3.6133,2.1132,1.0235,8.0919,3.9068,-0.0089782,0,0,0,0,45,0.4891,-0.023672
8675,21245,167.69,7,1,-0.66721,3.6128,2.1132,1.0237,8.0919,3.9075,-0.0090754,0,0,0,0,45,0.48901,-0.02386
8676,21246,168.69,7,1,-0.66721,3.6124,2.1132,1.0239,8.0919,3.9081,-0.009205,0,0,0,0,45,0.48893,-0.024045
8677,21247,169.69,7,1,-0.66721,3.6123,2.1132,1.0241,8.0919,3.9088,-0.00038896,0,0,0,0,45,0.48884,-0.024231
8678,21248,170.7,7,1,-0.66721,3.6118,2.1132,1.0243,8.0919,3.9095,-0.00032411,0,0,0,0,45,0.48876,-0.024419
8679,21249,171.7,7,1,-0.66721,3.6116,2.1132,1.0244,8.0919,3.9102,-0.0002593,0,0,0,0,45,0.48867,-0.024604
8680,21250,172.7,7,1,-0.66739,3.6113,2.1132,1.0246,8.0919,3.9108,-0.0002593,0,0,0,0,45,0.48859,-0.024787
8681,21251,173.72,7,1,-0.66721,3.6112,2.1132,1.0248,8.0919,3.9115,-0.00022688,0,0,0,0,45,0.4885,-0.024978
8682,21252,174.73,7,1,-0.66721,3.611,2.1132,1.025,8.0919,3.9122,-0.0001945,0,0,0,0,45,0.48841,-0.025166
8683,21253,175.75,7,1,-1.667,3.5343,2.1132,1.0254,8.0919,3.9136,-0.015461,0,0,0,0,45,0.48824,-0.025552
8684,21254,176.76,7,1,-1.667,3.533,2.1132,1.0259,8.0919,3.9152,-0.015687,0,0,0,0,45,0.48802,-0.026022
8685,21255,177.76,7,1,-1.6668,3.5322,2.1132,1.0263,8.0919,3.9168,-0.015785,0,0,0,0,45,0.48781,-0.026485
8686,21256,178.76,7,1,-1.6668,3.5317,2.1132,1.0268,8.0919,3.9185,-0.015882,0,0,0,0,45,0.48759,-0.026948
8687,21257,179.78,7,1,-1.667,3.5309,2.1132,1.0273,8.0919,3.9201,-0.00081029,0,0,0,0,45,0.48738,-0.027418
8688,21258,180.78,7,1,-1.3894,3.5515,2.1132,1.0277,8.0919,3.9216,0.0035977,0,0,0,0,45,0.48719,-0.027824
8689,21259,181.8,7,1,-1.3894,3.5512,2.1132,1.0281,8.0919,3.923,0.0037274,0,0,0,0,45,0.48701,-0.028216
8690,21260,182.8,7,1,-1.3892,3.5512,2.1132,1.0284,8.0919,3.9243,0.0038895,0,0,0,0,45,0.48683,-0.028602
8691,21261,183.8,7,1,-1.3895,3.5505,2.1132,1.0288,8.0919,3.9257,0.003857,0,0,0,0,45,0.48665,-0.028988
8692,21262,184.81,7,1,-1.3894,3.5504,2.1132,1.0292,8.0919,3.9271,-0.0002593,0,0,0,0,45,0.48647,-0.02938
8693,21263,185.81,7,1,-1.3892,3.5502,2.1132,1.0296,8.0919,3.9285,-0.0002593,0,0,0,0,45,0.4863,-0.029766
8694,21264,186.83,7,1,-1.3895,3.5497,2.1132,1.03,8.0919,3.9299,-0.00029173,0,0,0,0,45,0.48612,-0.030158
8695,21265,187.84,7,1,-1.3892,3.5496,2.1132,1.0304,8.0919,3.9313,-0.00022688,0,0,0,0,45,0.48593,-0.03055
8696,21266,188.84,7,1,-1.3892,3.5492,2.1132,1.0308,8.0919,3.9326,-0.0002593,0,0,0,0,45,0.48576,-0.030936
