Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
2052,20361,23.25,7,1,-0.50015,3.5998,0.031144,1.0007,0.13082,3.731,-0.00042133,0,0,0,0,45,0.4996,-0.00085919
2053,20362,24.25,7,1,-0.49979,3.5996,0.031144,1.0008,0.13082,3.7315,-0.00035653,0,0,0,0,45,0.49953,-0.0009959
2054,20363,25.265,7,1,-0.50015,3.5992,0.031144,1.001,0.13082,3.732,-0.00038896,0,0,0,0,45,0.49946,-0.001137
2055,20364,26.265,7,1,-0.49997,3.599,0.031144,1.0011,0.13082,3.7325,-0.00032411,0,0,0,0,45,0.4994,-0.001278
2056,20365,27.281,7,1,-0.49997,3.5985,0.031144,1.0013,0.13082,3.733,-0.00035653,0,0,0,0,45,0.49933,-0.001419
2057,20366,28.281,7,1,-0.49997,3.5983,0.031144,1.0014,0.13082,3.7335,-0.00029173,0,0,0,0,45,0.49927,-0.0015579
2058,20367,29.297,7,1,-0.49997,3.5982,0.031144,1.0015,0.13082,3.734,-0.00025845,0,0,0,0,45,0.4992,-0.001699
2059,20368,30.297,7,1,-0.49997,3.5979,0.031144,1.0017,0.13082,3.7345,-0.0002593,0,0,0,0,45,0.49913,-0.0018378
2060,20369,31.312,7,1,-0.49997,3.5975,0.031144,1.0018,0.13082,3.735,-0.00032411,0,0,0,0,45,0.49907,-0.0019789
2061,20370,32.328,7,1,-0.50015,3.5971,0.031144,1.002,0.13082,3.7355,-0.00028992,0,0,0,0,45,0.499,-0.0021178
2062,20371,33.328,7,1,-0.49997,3.5971,0.031144,1.0021,0.13082,3.736,-0.0002593,0,0,0,0,45,0.49894,-0.0022566
2063,20372,34.344,7,1,-0.49997,3.5969,0.031144,1.0023,0.13082,3.7366,-0.00022688,0,0,0,0,45,0.49887,-0.0023998
2064,20373,35.344,7,1,-0.49997,3.5967,0.031144,1.0024,0.13082,3.7371,-0.00019445,0,0,0,0,45,0.4988,-0.0025387
2065,20374,36.359,7,1,-0.49997,3.5964,0.031144,1.0025,0.13082,3.7376,-0.00022693,0,0,0,0,45,0.49874,-0.0026798
2066,20375,37.375,7,1,-0.49997,3.5962,0.031144,1.0027,0.13082,3.7381,-0.00022688,0,0,0,0,45,0.49867,-0.0028208
2067,20376,38.39,7,1,-0.49979,3.5959,0.031144,1.0028,0.13082,3.7386,-0.00022688,0,0,0,0,45,0.4986,-0.0029619
2068,20377,39.406,7,1,-0.49979,3.5959,0.031144,1.003,0.13082,3.7391,-0.0001945,0,0,0,0,45,0.49854,-0.0031007
2069,20378,40.406,7,1,-0.49997,3.5958,0.031144,1.0031,0.13082,3.7396,-0.00019445,0,0,0,0,45,0.49847,-0.0032418
2070,20379,41.422,7,1,-0.49979,3.5956,0.031144,1.0032,0.13082,3.7401,-0.00012965,0,0,0,0,45,0.49841,-0.0033828
2071,20380,42.437,7,1,-0.50015,3.5951,0.031144,1.0034,0.13082,3.7406,-0.00022688,0,0,0,0,45,0.49834,-0.0035239
2072,20381,43.437,7,1,-0.49997,3.5951,0.031144,1.0035,0.13082,3.7411,-0.00016203,0,0,0,0,45,0.49827,-0.0036628
2073,20382,44.453,7,1,-0.49979,3.5951,0.031144,1.0037,0.13082,3.7416,-0.00012965,0,0,0,0,45,0.49821,-0.0038038
2074,20383,45.468,7,1,-0.99987,3.5092,0.031144,1.0039,0.13082,3.7423,-0.017276,0,0,0,0,45,0.49812,-0.0040002
2075,20384,46.484,7,1,-0.99987,3.5082,0.031144,1.0041,0.13082,3.7433,-0.017438,0,0,0,0,45,0.49798,-0.0042822
2076,20385,47.484,7,1,-0.99987,3.5073,0.031144,1.0044,0.13082,3.7443,-0.0176,0,0,0,0,45,0.49785,-0.00456
2077,20386,48.5,7,1,-0.99987,3.5069,0.031144,1.0047,0.13082,3.7453,-0.017632,0,0,0,0,45,0.49772,-0.0048421
2078,20387,49.515,7,1,-0.99987,3.5063,0.031144,1.005,0.13082,3.7462,-0.017762,0,0,0,0,45,0.49759,-0.0051241
2079,20388,50.531,7,1,-0.99969,3.5061,0.031144,1.0053,0.13082,3.7472,-0.00055103,0,0,0,0,45,0.49745,-0.0054062
2080,20389,51.531,7,1,-0.99987,3.5057,0.031144,1.0055,0.13082,3.7482,-0.00048618,0,0,0,0,45,0.49732,-0.0056839
2081,20390,52.547,7,1,-1.0001,3.5052,0.031144,1.0058,0.13082,3.7492,-0.00045376,0,0,0,0,45,0.49719,-0.005966
2082,20391,53.562,7,1,-0.99969,3.5048,0.031144,1.0061,0.13082,3.7502,-0.00042138,0,0,0,0,45,0.49706,-0.006248
2083,20392,54.562,7,1,-0.99987,3.5047,0.031144,1.0064,0.13082,3.7512,-0.0003231,0,0,0,0,45,0.49693,-0.0065258
2084,20393,55.578,7,1,-0.99987,3.5044,0.031144,1.0067,0.13082,3.7521,-0.00032315,0,0,0,0,45,0.49679,-0.0068079
2085,20394,56.593,7,1,-1.0001,3.5039,0.031144,1.0069,0.13082,3.7531,-0.00032411,0,0,0,0,45,0.49666,-0.00709
2086,20395,57.609,7,1,0.49964,3.7461,0.03122,1.0071,0.13111,3.7536,0.048047,0,0,0,0,45,0.49664,-0.0071378
2087,20396,58.625,7,1,0.49947,3.7474,0.031361,1.0071,0.13163,3.7536,0.04852,0,0,0,0,45,0.4967,-0.0069968
2088,20397,59.64,7,1,0.49964,3.7486,0.031502,1.0071,0.13216,3.7536,0.04878,0,0,0,0,45,0.49677,-0.0068559
2089,20398,60.656,7,1,0.49947,3.7496,0.031643,1.0071,0.13269,3.7536,0.049104,0,0,0,0,45,0.49684,-0.0067149
2090,20399,61.671,7,1,0.49947,3.75,0.031781,1.0071,0.13321,3.7536,0.049081,0,0,0,0,45,0.4969,-0.0065762
2091,20400,62.687,7,1,0.49947,3.7508,0.031924,1.0071,0.13375,3.7536,0.00093994,0,0,0,0,45,0.49697,-0.0064331
2092,20401,63.703,7,1,0.49964,3.7513,0.032065,1.0071,0.13428,3.7536,0.00074544,0,0,0,0,45,0.49704,-0.0062921
2093,20402,64.718,7,1,0.49947,3.7518,0.032206,1.0071,0.1348,3.7536,0.00064826,0,0,0,0,45,0.4971,-0.0061512
2094,20403,65.734,7,1,-0.00025434,3.6744,0.032255,1.0071,0.13499,3.7536,-0.015072,0,0,0,0,45,0.49712,-0.0061024
2095,20404,66.75,7,1,-0.00025434,3.6744,0.032255,1.0071,0.13499,3.7536,-0.015169,0,0,0,0,45,0.49712,-0.0061025
2096,20405,67.75,7,1,-7.4521e-05,3.6744,0.032255,1.0071,0.13499,3.7536,-0.015363,0,0,0,0,45,0.49712,-0.0061026
2097,20406,68.765,7,1,-0.00025434,3.6744,0.032255,1.0071,0.13499,3.7536,-0.015428,0,0,0,0,45,0.49712,-0.0061026
2098,20407,69.765,7,1,-0.00025434,3.6744,0.032255,1.0071,0.13499,3.7536,-0.015525,0,0,0,0,45,0.49712,-0.0061027
2099,20408,70.781,7,1,-7.4521e-05,3.6745,0.032255,1.0071,0.13499,3.7536,0,0,0,0,0,45,0.49712,-0.0061027
2100,20409,71.796,7,1,-7.4521e-05,3.6744,0.032255,1.0071,0.13499,3.7536,3.2425e-05,0,0,0,0,45,0.49712,-0.0061028
2101,20410,72.812,7,1,-0.00025434,3.6744,0.032255,1.0071,0.13499,3.7536,0,0,0,0,0,45,0.49712,-0.0061028
2102,20411,73.827,7,1,-0.00025434,3.6744,0.032255,1.0071,0.13499,3.7536,3.2425e-05,0,0,0,0,45,0.49712,-0.0061029
2103,20412,74.828,7,1,-0.00025434,3.6745,0.032255,1.0071,0.13499,3.7536,6.485e-05,0,0,0,0,45,0.49712,-0.0061029
2104,20413,75.843,7,1,-7.4521e-05,3.6747,0.032255,1.0071,0.13499,3.7536,6.485e-05,0,0,0,0,45,0.49712,-0.006103
2105,20414,76.843,7,1,-0.00043416,3.6745,0.032255,1.0071,0.13499,3.7536,3.2425e-05,0,0,0,0,45,0.49712,-0.0061031
2106,20415,77.859,7,1,0.0001053,3.6748,0.032255,1.0071,0.13499,3.7536,3.2377e-05,0,0,0,0,45,0.49712,-0.0061031
2107,20416,78.875,7,1,-0.00025434,3.6748,0.032255,1.0071,0.13499,3.7536,6.4802e-05,0,0,0,0,45,0.49712,-0.0061032
2108,20417,79.89,7,1,-0.00025434,3.6747,0.032255,1.0071,0.13499,3.7536,3.2425e-05,0,0,0,0,45,0.49712,-0.0061032
2109,20418,80.89,7,1,-7.4521e-05,3.6748,0.032255,1.0071,0.13499,3.7536,0,0,0,0,0,45,0.49712,-0.0061033
2110,20419,81.89,7,1,-0.49979,3.5962,0.032255,1.0072,0.13499,3.754,-0.015687,0,0,0,0,45,0.49707,-0.0062162
2111,20420,82.906,7,1,-0.49997,3.5958,0.032255,1.0073,0.13499,3.7545,-0.015785,0,0,0,0,45,0.497,-0.0063572
2112,20421,83.921,7,1,-0.50015,3.5953,0.032255,1.0075,0.13499,3.755,-0.015833,0,0,0,0,45,0.49694,-0.0064983
2113,20422,84.921,7,1,-0.49997,3.5951,0.032255,1.0076,0.13499,3.7555,-0.015865,0,0,0,0,45,0.49687,-0.006635
2114,20423,85.937,7,1,-0.49997,3.5946,0.032255,1.0077,0.13499,3.756,-0.016044,0,0,0,0,45,0.49681,-0.0067782
2115,20424,86.953,7,1,-0.49997,3.5943,0.032255,1.0079,0.13499,3.7565,-0.00038896,0,0,0,0,45,0.49674,-0.0069192
2116,20425,87.953,7,1,-0.49997,3.5941,0.032255,1.008,0.13499,3.757,-0.00032415,0,0,0,0,45,0.49667,-0.0070581
2117,20426,88.953,7,1,-0.49979,3.5936,0.032255,1.0082,0.13499,3.7575,-0.00032411,0,0,0,0,45,0.49661,-0.0071948
2118,20427,89.968,7,1,-0.49997,3.5935,0.032255,1.0083,0.13499,3.758,-0.00029173,0,0,0,0,45,0.49654,-0.007338
2119,20428,90.984,7,1,-0.49979,3.5932,0.032255,1.0084,0.13499,3.7585,-0.0002593,0,0,0,0,45,0.49648,-0.0074791
2120,20429,91.999,7,1,-0.49997,3.593,0.032255,1.0086,0.13499,3.759,-0.00022688,0,0,0,0,45,0.49641,-0.0076201
2121,20430,93.015,7,1,-0.49997,3.593,0.032255,1.0087,0.13499,3.7595,-0.00022688,0,0,0,0,45,0.49634,-0.0077612
2122,20431,94.03,7,1,-0.49997,3.5925,0.032255,1.0089,0.13499,3.76,-0.00022688,0,0,0,0,45,0.49628,-0.0079022
2123,20432,95.031,7,1,-0.50015,3.5925,0.032255,1.009,0.13499,3.7605,-0.00016208,0,0,0,0,45,0.49621,-0.0080411
2124,20433,96.046,7,1,-0.49979,3.5924,0.032255,1.0091,0.13499,3.761,-0.00016208,0,0,0,0,45,0.49615,-0.0081822
2125,20434,97.062,7,1,-0.49997,3.592,0.032255,1.0093,0.13499,3.7615,-0.00019445,0,0,0,0,45,0.49608,-0.0083232
2126,20435,98.062,7,1,-0.49997,3.592,0.032255,1.0094,0.13499,3.762,-0.00016203,0,0,0,0,45,0.49601,-0.0084621
2127,20436,99.077,7,1,-0.49979,3.5919,0.032255,1.0096,0.13499,3.7625,-0.00019445,0,0,0,0,45,0.49595,-0.008601
2128,20438,100.09,7,1,-0.49979,3.5917,0.032255,1.0097,0.13499,3.7631,-0.00012965,0,0,0,0,45,0.49588,-0.0087442
2129,20439,101.11,7,1,-0.49979,3.5915,0.032255,1.0098,0.13499,3.7636,-9.7227e-05,0,0,0,0,45,0.49581,-0.0088852
2130,20440,102.12,7,1,-0.49979,3.5914,0.032255,1.01,0.13499,3.7641,-0.00012965,0,0,0,0,45,0.49575,-0.0090241
2131,20441,103.14,7,1,-0.49979,3.5914,0.032255,1.0101,0.13499,3.7646,-9.7227e-05,0,0,0,0,45,0.49568,-0.0091673
2132,20442,104.14,7,1,-0.49997,3.5912,0.032255,1.0103,0.13499,3.7651,-0.00012965,0,0,0,0,45,0.49562,-0.0093062
2133,20443,105.16,7,1,-0.49997,3.5911,0.032255,1.0104,0.13499,3.7656,-0.00012965,0,0,0,0,45,0.49555,-0.0094473
2134,20444,106.16,7,1,-0.50015,3.5907,0.032255,1.0105,0.13499,3.7661,-9.7227e-05,0,0,0,0,45,0.49548,-0.0095861
2135,20445,107.17,7,1,-0.49997,3.5907,0.032255,1.0107,0.13499,3.7666,-6.4802e-05,0,0,0,0,45,0.49542,-0.0097272
2136,20446,108.19,7,1,-0.49997,3.5906,0.032255,1.0108,0.13499,3.7671,-0.00012965,0,0,0,0,45,0.49535,-0.0098661
2137,20447,109.19,7,1,-0.49997,3.5906,0.032255,1.011,0.13499,3.7676,-9.7227e-05,0,0,0,0,45,0.49529,-0.010007
2138,20448,110.19,7,1,-0.49997,3.5902,0.032255,1.0111,0.13499,3.7681,-0.00012965,0,0,0,0,45,0.49522,-0.010146
2139,20449,111.2,7,1,-0.50015,3.5902,0.032255,1.0112,0.13499,3.7686,-9.7227e-05,0,0,0,0,45,0.49515,-0.010287
2140,20450,112.22,7,1,-0.49997,3.5904,0.032255,1.0114,0.13499,3.7691,-3.2425e-05,0,0,0,0,45,0.49509,-0.010428
2141,20451,113.23,7,1,-0.49979,3.5902,0.032255,1.0115,0.13499,3.7696,-6.4802e-05,0,0,0,0,45,0.49502,-0.010569
2142,20452,114.25,7,1,-0.49997,3.5899,0.032255,1.0117,0.13499,3.7701,-9.7227e-05,0,0,0,0,45,0.49495,-0.01071
2143,20453,115.25,7,1,-0.49997,3.5898,0.032255,1.0118,0.13499,3.7706,-0.00012965,0,0,0,0,45,0.49489,-0.010847
2144,20454,116.26,7,1,-0.49997,3.5899,0.032255,1.0119,0.13499,3.7711,-9.7227e-05,0,0,0,0,45,0.49482,-0.010988
2145,20455,117.26,7,1,-0.49997,3.5898,0.032255,1.0121,0.13499,3.7716,-6.485e-05,0,0,0,0,45,0.49476,-0.011129
2146,20456,118.28,7,1,-0.49997,3.5896,0.032255,1.0122,0.13499,3.7721,-9.7227e-05,0,0,0,0,45,0.49469,-0.01127
2147,20457,119.28,7,1,-0.49997,3.5894,0.032255,1.0124,0.13499,3.7726,-0.00012965,0,0,0,0,45,0.49462,-0.011409
2148,20458,120.3,7,1,-0.49997,3.5893,0.032255,1.0125,0.13499,3.7731,-9.7227e-05,0,0,0,0,45,0.49456,-0.01155
2149,20459,121.3,7,1,-0.49979,3.5893,0.032255,1.0127,0.13499,3.7736,-6.485e-05,0,0,0,0,45,0.49449,-0.011689
2150,20460,122.3,7,1,-0.50015,3.5893,0.032255,1.0128,0.13499,3.7741,-9.7227e-05,0,0,0,0,45,0.49443,-0.011828
2151,20461,123.31,7,1,-0.49997,3.5891,0.032255,1.0129,0.13499,3.7746,-0.0001296,0,0,0,0,45,0.49436,-0.011969
2152,20462,124.33,7,1,-0.49997,3.5891,0.032255,1.0131,0.13499,3.7751,-9.7227e-05,0,0,0,0,45,0.49429,-0.01211
2153,20463,125.34,7,1,-0.49997,3.5889,0.032255,1.0132,0.13499,3.7757,-9.7227e-05,0,0,0,0,45,0.49423,-0.012251
2154,20464,126.36,7,1,-0.49979,3.5889,0.032255,1.0134,0.13499,3.7762,-6.4802e-05,0,0,0,0,45,0.49416,-0.012392
2155,20465,127.37,7,1,-0.50015,3.5888,0.032255,1.0135,0.13499,3.7767,-9.7227e-05,0,0,0,0,45,0.4941,-0.012533
2156,20466,128.39,7,1,-0.49997,3.5888,0.032255,1.0136,0.13499,3.7772,-9.7227e-05,0,0,0,0,45,0.49403,-0.012674
2157,20467,129.41,7,1,-0.50015,3.5886,0.032255,1.0138,0.13499,3.7777,-9.7275e-05,0,0,0,0,45,0.49396,-0.012815
2158,20468,130.42,7,1,-0.49997,3.5886,0.032255,1.0139,0.13499,3.7782,-9.7275e-05,0,0,0,0,45,0.4939,-0.012956
2159,20469,131.42,7,1,-0.50015,3.5885,0.032255,1.0141,0.13499,3.7787,-9.7227e-05,0,0,0,0,45,0.49383,-0.013095
2160,20470,132.44,7,1,-0.49997,3.5881,0.032255,1.0142,0.13499,3.7792,-0.00016208,0,0,0,0,45,0.49376,-0.013236
2161,20471,133.45,7,1,-0.49979,3.5883,0.032255,1.0143,0.13499,3.7797,-6.4802e-05,0,0,0,0,45,0.4937,-0.013377
2162,20472,134.47,7,1,-0.49997,3.5881,0.032255,1.0145,0.13499,3.7802,-9.6929e-05,0,0,0,0,45,0.49363,-0.013518
2163,20473,135.47,7,1,-0.49997,3.5881,0.032255,1.0146,0.13499,3.7807,-9.7225e-05,0,0,0,0,45,0.49357,-0.013655
2164,20474,136.47,7,1,-0.50015,3.588,0.032255,1.0148,0.13499,3.7812,-9.7275e-05,0,0,0,0,45,0.4935,-0.013796
2165,20475,137.48,7,1,-0.49979,3.5881,0.032255,1.0149,0.13499,3.7817,-6.485e-05,0,0,0,0,45,0.49343,-0.013937
2166,20476,138.48,7,1,-0.50015,3.5878,0.032255,1.015,0.13499,3.7822,-0.00012965,0,0,0,0,45,0.49337,-0.014076
2167,20477,139.5,7,1,-0.49997,3.588,0.032255,1.0152,0.13499,3.7827,-3.2425e-05,0,0,0,0,45,0.4933,-0.014217
2168,20478,140.5,7,1,-0.49997,3.588,0.032255,1.0153,0.13499,3.7832,-3.2425e-05,0,0,0,0,45,0.49324,-0.014356
2169,20479,141.51,7,1,-0.49997,3.588,0.032255,1.0155,0.13499,3.7837,0,0,0,0,0,45,0.49317,-0.014497
2170,20480,142.51,7,1,-0.49997,3.5878,0.032255,1.0156,0.13499,3.7842,-9.7227e-05,0,0,0,0,45,0.4931,-0.014636
2171,20481,143.51,7,1,-0.49997,3.5877,0.032255,1.0157,0.13499,3.7847,-6.4802e-05,0,0,0,0,45,0.49304,-0.014775
2172,20482,144.53,7,1,-0.49997,3.5877,0.032255,1.0159,0.13499,3.7852,-6.4802e-05,0,0,0,0,45,0.49297,-0.014916
2173,20483,145.53,7,1,-0.49997,3.5877,0.032255,1.016,0.13499,3.7857,-6.4802e-05,0,0,0,0,45,0.49291,-0.015055
2174,20484,146.55,7,1,-0.49979,3.5875,0.032255,1.0162,0.13499,3.7862,-6.485e-05,0,0,0,0,45,0.49284,-0.015196
2175,20485,147.55,7,1,-0.50015,3.5875,0.032255,1.0163,0.13499,3.7867,-6.485e-05,0,0,0,0,45,0.49278,-0.015332
2176,20486,148.56,7,1,-0.49979,3.5873,0.032255,1.0164,0.13499,3.7872,-0.0001296,0,0,0,0,45,0.49271,-0.015473
2177,20487,149.56,7,1,-0.49997,3.5873,0.032255,1.0166,0.13499,3.7877,-6.4802e-05,0,0,0,0,45,0.49264,-0.015614
2178,20488,150.58,7,1,-0.50015,3.587,0.032255,1.0167,0.13499,3.7882,-0.00012965,0,0,0,0,45,0.49258,-0.015755
2179,20489,151.59,7,1,-0.49979,3.5872,0.032255,1.0169,0.13499,3.7887,-6.4802e-05,0,0,0,0,45,0.49251,-0.015896
2180,20490,152.59,7,1,-0.49997,3.5872,0.032255,1.017,0.13499,3.7892,-6.4802e-05,0,0,0,0,45,0.49245,-0.016035
2181,20491,153.59,7,1,-0.49979,3.5872,0.032255,1.0171,0.13499,3.7897,-3.2425e-05,0,0,0,0,45,0.49238,-0.016174
2182,20492,154.61,7,1,-0.49997,3.587,0.032255,1.0173,0.13499,3.7902,-6.485e-05,0,0,0,0,45,0.49231,-0.016315
2183,20493,155.61,7,1,-0.49997,3.5868,0.032255,1.0174,0.13499,3.7907,-9.7275e-05,0,0,0,0,45,0.49225,-0.016454
2184,20494,156.61,7,1,-0.49997,3.5868,0.032255,1.0176,0.13499,3.7912,-6.485e-05,0,0,0,0,45,0.49218,-0.016593
2185,20495,157.62,7,1,-0.50015,3.5867,0.032255,1.0177,0.13499,3.7917,-6.4802e-05,0,0,0,0,45,0.49212,-0.016734
2186,20496,158.64,7,1,-0.49979,3.5868,0.032255,1.0178,0.13499,3.7922,-6.485e-05,0,0,0,0,45,0.49205,-0.016875
2187,20497,159.66,7,1,-0.49997,3.5867,0.032255,1.018,0.13499,3.7927,-6.4802e-05,0,0,0,0,45,0.49198,-0.017016
2188,20498,160.67,7,1,-0.49979,3.5867,0.032255,1.0181,0.13499,3.7932,-6.4802e-05,0,0,0,0,45,0.49192,-0.017155
2189,20499,161.69,7,1,-0.49997,3.5865,0.032255,1.0183,0.13499,3.7938,-6.4802e-05,0,0,0,0,45,0.49185,-0.017298
2190,20500,162.7,7,1,-0.50015,3.5864,0.032255,1.0184,0.13499,3.7943,-6.485e-05,0,0,0,0,45,0.49178,-0.017439
2191,20501,163.72,7,1,-0.49997,3.5865,0.032255,1.0185,0.13499,3.7948,-3.2425e-05,0,0,0,0,45,0.49172,-0.01758
2192,20502,164.73,7,1,-0.50015,3.5864,0.032255,1.0187,0.13499,3.7953,-6.485e-05,0,0,0,0,45,0.49165,-0.017721
2193,20503,165.75,7,1,-0.49979,3.5864,0.032255,1.0188,0.13499,3.7958,-3.2425e-05,0,0,0,0,45,0.49158,-0.017862
2194,20504,166.76,7,1,-0.49997,3.5864,0.032255,1.019,0.13499,3.7963,-3.2425e-05,0,0,0,0,45,0.49152,-0.018003
2195,20505,167.78,7,1,-0.50015,3.586,0.032255,1.0191,0.13499,3.7968,-9.7227e-05,0,0,0,0,45,0.49145,-0.018145
2196,20506,168.78,7,1,-0.49997,3.5862,0.032255,1.0192,0.13499,3.7973,-9.7275e-05,0,0,0,0,45,0.49139,-0.018283
2197,20507,169.8,7,1,-0.99969,3.5008,0.032255,1.0195,0.13499,3.7982,-0.017114,0,0,0,0,45,0.49127,-0.018529
2198,20508,170.81,7,1,-0.99987,3.5001,0.032255,1.0198,0.13499,3.7991,-0.017243,0,0,0,0,45,0.49114,-0.018811
2199,20509,171.81,7,1,-0.99987,3.4995,0.032255,1.0201,0.13499,3.8001,-0.01734,0,0,0,0,45,0.49101,-0.019088
2200,20510,172.83,7,1,-0.99987,3.4992,0.032255,1.0203,0.13499,3.8011,-0.017373,0,0,0,0,45,0.49087,-0.01937
2201,20511,173.84,7,1,-0.99969,3.499,0.032255,1.0206,0.13499,3.8021,-0.00051861,0,0,0,0,45,0.49074,-0.019653
2202,20512,174.86,7,1,-0.99987,3.4987,0.032255,1.0209,0.13499,3.8031,-0.00035653,0,0,0,0,45,0.49061,-0.019935
2203,20513,175.86,7,1,-0.99969,3.4985,0.032255,1.0212,0.13499,3.804,-0.0002593,0,0,0,0,45,0.49048,-0.020212
2204,20514,176.87,7,1,-0.99987,3.4982,0.032255,1.0215,0.13499,3.805,-0.00029173,0,0,0,0,45,0.49034,-0.020494
2205,20515,177.89,7,1,-0.99969,3.498,0.032255,1.0217,0.13499,3.806,-0.00022688,0,0,0,0,45,0.49021,-0.020776
2206,20516,178.91,7,1,-0.99987,3.4977,0.032255,1.022,0.13499,3.807,-0.00022688,0,0,0,0,45,0.49008,-0.021059
2207,20517,179.92,7,1,-0.99987,3.4974,0.032255,1.0223,0.13499,3.808,-0.0002593,0,0,0,0,45,0.48995,-0.021341
2208,20518,180.94,7,1,-0.99969,3.4975,0.032255,1.0226,0.13499,3.809,-0.00016203,0,0,0,0,45,0.48981,-0.021623
2209,20519,181.94,7,1,0.49964,3.7392,0.032377,1.0226,0.13544,3.8091,0.048229,0,0,0,0,45,0.48986,-0.02153
2210,20520,182.95,7,1,0.49947,3.7405,0.032517,1.0226,0.13597,3.8091,0.048488,0,0,0,0,45,0.48992,-0.021389
2211,20521,183.95,7,1,0.49964,3.7413,0.032656,1.0226,0.13649,3.8091,0.048715,0,0,0,0,45,0.48999,-0.02125
2212,20522,184.95,7,1,0.49947,3.7419,0.032795,1.0226,0.13701,3.8091,0.048845,0,0,0,0,45,0.49005,-0.021111
2213,20523,185.95,7,1,0.49947,3.7427,0.032934,1.0226,0.13753,3.8091,0.0010372,0,0,0,0,45,0.49012,-0.020972
