Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
799,7668.3,40.437,7,1,-0.50033,3.8991,0.048678,0.3647,0.20444,1.4282,-0.00035639,0,0,0,0,0,0.79817,-0.0032471
800,7669.3,41.453,7,1,-0.50051,3.8986,0.048678,0.36484,0.20444,1.4287,-0.00035639,0,0,0,0,0,0.79809,-0.0033904
801,7670.3,42.468,7,1,-0.50051,3.8981,0.048678,0.36498,0.20444,1.4293,-0.00035639,0,0,0,0,0,0.79801,-0.0035316
802,7671.4,43.484,7,1,-0.50033,3.8978,0.048678,0.36513,0.20444,1.4298,-0.00032396,0,0,0,0,0,0.79793,-0.0036727
803,7672.4,44.499,7,1,-0.50015,3.8975,0.048678,0.36527,0.20444,1.4304,-0.00029159,0,0,0,0,0,0.79785,-0.0038139
804,7673.4,45.515,7,1,-1.0002,3.8434,0.048678,0.36547,0.20444,1.4312,-0.01108,0,0,0,0,0,0.79774,-0.0040169
805,7674.4,46.531,7,1,-1.0002,3.8411,0.048678,0.36575,0.20444,1.4322,-0.011437,0,0,0,0,0,0.79758,-0.0042991
806,7675.4,47.531,7,1,-1,3.8396,0.048678,0.36603,0.20444,1.4333,-0.011599,0,0,0,0,0,0.79742,-0.0045769
807,7676.4,48.546,7,1,-1.0002,3.8383,0.048678,0.36631,0.20444,1.4344,-0.011825,0,0,0,0,0,0.79727,-0.0048591
808,7677.4,49.562,7,1,-1.0002,3.837,0.048678,0.36659,0.20444,1.4355,-0.0013283,0,0,0,0,0,0.79711,-0.0051412
809,7678.4,50.577,7,1,-1,3.8361,0.048678,0.36688,0.20444,1.4366,-0.0010044,0,0,0,0,0,0.79695,-0.0054234
810,7679.5,51.593,7,1,-1,3.8349,0.048678,0.36716,0.20444,1.4376,-0.00093956,0,0,0,0,0,0.79679,-0.0057055
811,7680.5,52.593,7,1,-1.0002,3.834,0.048678,0.36744,0.20444,1.4387,-0.00087476,0,0,0,0,0,0.79663,-0.0059834
812,7681.5,53.593,7,1,-1,3.833,0.048678,0.36771,0.20444,1.4398,-0.00084233,0,0,0,0,0,0.79648,-0.0062612
813,7682.5,54.609,7,1,-1.0002,3.8322,0.048678,0.368,0.20444,1.4409,-0.00080996,0,0,0,0,0,0.79632,-0.0065433
814,7683.5,55.624,7,1,-1,3.8312,0.048678,0.36828,0.20444,1.4419,-0.00080996,0,0,0,0,0,0.79616,-0.0068255
815,7684.5,56.64,7,1,-1.0002,3.8306,0.048678,0.36856,0.20444,1.443,-0.00068035,0,0,0,0,0,0.796,-0.0071076
816,7685.5,57.64,7,1,0.49928,3.9917,0.048756,0.36868,0.20475,1.4435,0.03175,0,0,0,0,0,0.79598,-0.0071479
817,7686.5,58.64,7,1,0.4991,3.996,0.048894,0.36868,0.2053,1.4435,0.032755,0,0,0,0,0,0.79606,-0.0070092
818,7687.5,59.655,7,1,0.49928,3.9989,0.049035,0.36868,0.20586,1.4435,0.0335,0,0,0,0,0,0.79613,-0.0068684
819,7688.5,60.671,7,1,0.49946,4.0011,0.049176,0.36868,0.20643,1.4435,0.034148,0,0,0,0,0,0.79621,-0.0067275
820,7689.6,61.687,7,1,0.49928,4.0028,0.049317,0.36868,0.20699,1.4435,0.0022355,0,0,0,0,0,0.79629,-0.0065866
821,7690.6,62.687,7,1,0.4991,4.0044,0.049456,0.36868,0.20755,1.4435,0.00162,0,0,0,0,0,0.79637,-0.0064479
822,7691.6,63.687,7,1,0.4991,4.006,0.049594,0.36868,0.2081,1.4435,0.0014579,0,0,0,0,0,0.79645,-0.0063092
823,7692.6,64.702,7,1,0.49946,4.0073,0.049735,0.36868,0.20867,1.4435,0.0012635,0,0,0,0,0,0.79653,-0.0061684
824,7693.6,65.718,7,1,-0.00025413,3.9545,0.049786,0.36868,0.20887,1.4435,-0.0096547,0,0,0,0,0,0.79656,-0.0061175
825,7694.6,66.734,7,1,-7.4186e-05,3.954,0.049786,0.36868,0.20887,1.4435,-0.010076,0,0,0,0,0,0.79656,-0.0061176
826,7695.6,67.749,7,1,-0.00025413,3.954,0.049786,0.36868,0.20887,1.4435,-0.010335,0,0,0,0,0,0.79656,-0.0061176
827,7696.6,68.765,7,1,-0.00025413,3.954,0.049786,0.36868,0.20887,1.4435,-0.010627,0,0,0,0,0,0.79656,-0.0061177
828,7697.7,69.78,7,1,-7.4186e-05,3.9543,0.049786,0.36868,0.20887,1.4435,-3.2377e-05,0,0,0,0,0,0.79656,-0.0061178
829,7698.7,70.796,7,1,-0.00043408,3.9543,0.049786,0.36868,0.20887,1.4435,3.2425e-05,0,0,0,0,0,0.79656,-0.0061178
830,7699.7,71.812,7,1,-0.00043408,3.9546,0.049786,0.36868,0.20887,1.4435,0.00016203,0,0,0,0,0,0.79656,-0.0061179
831,7700.7,72.827,7,1,-0.00025413,3.9546,0.049786,0.36868,0.20887,1.4435,0.0001296,0,0,0,0,0,0.79656,-0.006118
832,7701.7,73.827,7,1,-0.00025413,3.9548,0.049786,0.36868,0.20887,1.4435,0.0001296,0,0,0,0,0,0.79656,-0.006118
833,7702.7,74.843,7,1,-0.00025413,3.9551,0.049786,0.36868,0.20887,1.4435,0.00016198,0,0,0,0,0,0.79656,-0.0061181
834,7703.7,75.858,7,1,-0.00025413,3.9553,0.049786,0.36868,0.20887,1.4435,0.00016198,0,0,0,0,0,0.79656,-0.0061181
835,7704.7,76.874,7,1,-7.4186e-05,3.9556,0.049786,0.36868,0.20887,1.4435,0.00019436,0,0,0,0,0,0.79656,-0.0061182
836,7705.7,77.874,7,1,-7.4186e-05,3.9556,0.049786,0.36868,0.20887,1.4435,0.00016198,0,0,0,0,0,0.79656,-0.0061183
837,7706.8,78.89,7,1,-0.00025413,3.9559,0.049786,0.36868,0.20887,1.4435,0.00016198,0,0,0,0,0,0.79656,-0.0061183
838,7707.8,79.89,7,1,-7.4186e-05,3.9561,0.049786,0.36868,0.20887,1.4435,0.00016203,0,0,0,0,0,0.79656,-0.0061184
839,7708.8,80.905,7,1,-0.00025413,3.9563,0.049786,0.36868,0.20887,1.4435,0.00016198,0,0,0,0,0,0.79656,-0.0061184
840,7709.8,81.921,7,1,-0.50033,3.9018,0.049786,0.3688,0.20887,1.4439,-0.010756,0,0,0,0,0,0.79649,-0.0062368
841,7710.8,82.936,7,1,-0.50051,3.9004,0.049786,0.36894,0.20887,1.4445,-0.011113,0,0,0,0,0,0.79641,-0.006378
842,7711.8,83.952,7,1,-0.50033,3.8992,0.049786,0.36908,0.20887,1.445,-0.011372,0,0,0,0,0,0.79633,-0.0065192
843,7712.8,84.968,7,1,-0.50033,3.8986,0.049786,0.36922,0.20887,1.4456,-0.011534,0,0,0,0,0,0.79625,-0.0066603
844,7713.8,85.968,7,1,-0.50051,3.8978,0.049786,0.36936,0.20887,1.4461,-0.00080996,0,0,0,0,0,0.79617,-0.0067993
845,7714.9,86.983,7,1,-0.50051,3.8973,0.049786,0.3695,0.20887,1.4467,-0.0006156,0,0,0,0,0,0.79609,-0.0069405
846,7715.9,87.999,7,1,-0.50051,3.8967,0.049786,0.36964,0.20887,1.4472,-0.00051842,0,0,0,0,0,0.79601,-0.0070817
847,7716.9,89.015,7,1,-0.50033,3.8962,0.049786,0.36978,0.20887,1.4478,-0.00045357,0,0,0,0,0,0.79594,-0.0072229
848,7717.9,90.015,7,1,-0.50051,3.8955,0.049786,0.36992,0.20887,1.4483,-0.00042119,0,0,0,0,0,0.79586,-0.0073619
849,7718.9,91.03,7,1,-0.50033,3.895,0.049786,0.37006,0.20887,1.4489,-0.00045357,0,0,0,0,0,0.79578,-0.0075031
850,7719.9,92.046,7,1,-0.50051,3.8945,0.049786,0.37021,0.20887,1.4494,-0.00042114,0,0,0,0,0,0.7957,-0.0076442
851,7720.9,93.046,7,1,-0.50015,3.8942,0.049786,0.37034,0.20887,1.45,-0.00035639,0,0,0,0,0,0.79562,-0.0077832
852,7721.9,94.061,7,1,-0.50051,3.8934,0.049786,0.37049,0.20887,1.4505,-0.00045357,0,0,0,0,0,0.79554,-0.0079244
853,7722.9,95.077,7,1,-0.50051,3.8933,0.049786,0.37063,0.20887,1.4511,-0.00035639,0,0,0,0,0,0.79546,-0.0080656
854,7724,96.093,7,1,-0.50033,3.8929,0.049786,0.37077,0.20887,1.4516,-0.00032401,0,0,0,0,0,0.79538,-0.0082068
855,7725,97.108,7,1,-0.50033,3.8924,0.049786,0.37091,0.20887,1.4522,-0.00035639,0,0,0,0,0,0.7953,-0.0083479
856,7726,98.108,7,1,-0.50051,3.8921,0.049786,0.37105,0.20887,1.4527,-0.00032396,0,0,0,0,0,0.79522,-0.0084869
857,7727,99.124,7,1,-0.50051,3.8918,0.049786,0.37119,0.20887,1.4532,-0.00029159,0,0,0,0,0,0.79514,-0.0086281
858,7728,100.14,7,1,-0.50051,3.8913,0.049786,0.37133,0.20887,1.4538,-0.00029159,0,0,0,0,0,0.79506,-0.0087693
859,7729,101.14,7,1,-0.50033,3.891,0.049786,0.37147,0.20887,1.4543,-0.00029159,0,0,0,0,0,0.79499,-0.0089083
860,7730,102.16,7,1,-0.50051,3.8907,0.049786,0.37161,0.20887,1.4549,-0.00029159,0,0,0,0,0,0.79491,-0.0090495
861,7731,103.17,7,1,-0.50051,3.8903,0.049786,0.37175,0.20887,1.4554,-0.00029159,0,0,0,0,0,0.79483,-0.0091907
862,7732.1,104.19,7,1,-0.50051,3.8899,0.049786,0.37189,0.20887,1.456,-0.00032396,0,0,0,0,0,0.79475,-0.0093318
863,7733.1,105.19,7,1,-0.50051,3.8897,0.049786,0.37203,0.20887,1.4565,-0.00025921,0,0,0,0,0,0.79467,-0.0094709
864,7734.1,106.19,7,1,-0.50033,3.8894,0.049786,0.37217,0.20887,1.4571,-0.00022678,0,0,0,0,0,0.79459,-0.0096099
865,7735.1,107.2,7,1,-0.50033,3.889,0.049786,0.37231,0.20887,1.4576,-0.00025916,0,0,0,0,0,0.79451,-0.009751
866,7736.1,108.22,7,1,-0.50033,3.8889,0.049786,0.37245,0.20887,1.4582,-0.00022678,0,0,0,0,0,0.79443,-0.0098922
867,7737.1,109.23,7,1,-0.50051,3.8886,0.049786,0.37259,0.20887,1.4587,-0.00022678,0,0,0,0,0,0.79435,-0.010033
868,7738.1,110.25,7,1,-0.50033,3.8882,0.049786,0.37274,0.20887,1.4593,-0.00022683,0,0,0,0,0,0.79427,-0.010175
869,7739.1,111.26,7,1,-0.50033,3.8879,0.049786,0.37288,0.20887,1.4598,-0.00029159,0,0,0,0,0,0.79419,-0.010316
870,7740.1,112.28,7,1,-0.50033,3.8877,0.049786,0.37302,0.20887,1.4604,-0.00022678,0,0,0,0,0,0.79412,-0.010457
871,7741.2,113.3,7,1,-0.50051,3.8874,0.049786,0.37316,0.20887,1.4609,-0.00022678,0,0,0,0,0,0.79404,-0.010598
872,7742.2,114.3,7,1,-0.50051,3.8871,0.049786,0.3733,0.20887,1.4614,-0.00022678,0,0,0,0,0,0.79396,-0.010737
873,7743.2,115.3,7,1,-0.50051,3.8869,0.049786,0.37344,0.20887,1.462,-0.00022678,0,0,0,0,0,0.79388,-0.010876
874,7744.2,116.31,7,1,-0.50033,3.8868,0.049786,0.37358,0.20887,1.4625,-0.00019441,0,0,0,0,0,0.7938,-0.011017
875,7745.2,117.33,7,1,-0.50033,3.8863,0.049786,0.37372,0.20887,1.4631,-0.00019441,0,0,0,0,0,0.79372,-0.011158
876,7746.2,118.34,7,1,-0.50033,3.8863,0.049786,0.37386,0.20887,1.4636,-0.00022678,0,0,0,0,0,0.79364,-0.0113
877,7747.2,119.36,7,1,-0.50033,3.886,0.049786,0.374,0.20887,1.4642,-0.00019441,0,0,0,0,0,0.79356,-0.011441
878,7748.2,120.37,7,1,-0.50051,3.8856,0.049786,0.37414,0.20887,1.4647,-0.00022678,0,0,0,0,0,0.79348,-0.011582
879,7749.3,121.39,7,1,-0.50033,3.8855,0.049786,0.37428,0.20887,1.4653,-0.00016198,0,0,0,0,0,0.7934,-0.011723
880,7750.3,122.39,7,1,-0.50051,3.8852,0.049786,0.37442,0.20887,1.4658,-0.00022678,0,0,0,0,0,0.79332,-0.011862
881,7751.3,123.4,7,1,-0.50051,3.885,0.049786,0.37456,0.20887,1.4664,-0.00019436,0,0,0,0,0,0.79324,-0.012003
882,7752.3,124.42,7,1,-0.50051,3.8847,0.049786,0.37471,0.20887,1.4669,-0.00022678,0,0,0,0,0,0.79317,-0.012145
883,7753.3,125.44,7,1,-0.50033,3.8845,0.049786,0.37485,0.20887,1.4675,-0.00019441,0,0,0,0,0,0.79309,-0.012286
884,7754.3,126.44,7,1,-0.50033,3.8845,0.049786,0.37499,0.20887,1.468,-0.0001296,0,0,0,0,0,0.79301,-0.012425
885,7755.3,127.44,7,1,-0.50033,3.884,0.049786,0.37512,0.20887,1.4685,-0.00019441,0,0,0,0,0,0.79293,-0.012562
886,7756.3,128.45,7,1,-0.50051,3.8839,0.049786,0.37527,0.20887,1.4691,-0.00019436,0,0,0,0,0,0.79285,-0.012705
887,7757.3,129.47,7,1,-0.50051,3.8837,0.049786,0.37541,0.20887,1.4696,-0.00016198,0,0,0,0,0,0.79277,-0.012844
888,7758.4,130.48,7,1,-0.50033,3.8835,0.049786,0.37555,0.20887,1.4702,-0.00016198,0,0,0,0,0,0.79269,-0.012987
889,7759.4,131.5,7,1,-0.50033,3.8834,0.049786,0.37569,0.20887,1.4707,-0.00016198,0,0,0,0,0,0.79261,-0.013128
890,7760.4,132.51,7,1,-0.50051,3.883,0.049786,0.37583,0.20887,1.4713,-0.00019441,0,0,0,0,0,0.79253,-0.01327
891,7761.4,133.53,7,1,-0.50033,3.883,0.049786,0.37597,0.20887,1.4718,-0.0001296,0,0,0,0,0,0.79245,-0.013411
892,7762.4,134.53,7,1,-0.50051,3.8827,0.049786,0.37611,0.20887,1.4724,-0.00019441,0,0,0,0,0,0.79237,-0.01355
893,7763.4,135.55,7,1,-0.50033,3.8827,0.049786,0.37625,0.20887,1.4729,-9.7227e-05,0,0,0,0,0,0.7923,-0.013691
894,7764.4,136.55,7,1,-0.50033,3.8822,0.049786,0.37639,0.20887,1.4735,-0.00019441,0,0,0,0,0,0.79222,-0.01383
895,7765.4,137.56,7,1,-0.50051,3.8822,0.049786,0.37653,0.20887,1.474,-0.0001296,0,0,0,0,0,0.79214,-0.013971
896,7766.4,138.56,7,1,-0.50069,3.8819,0.049786,0.37667,0.20887,1.4746,-0.00016198,0,0,0,0,0,0.79206,-0.01411
897,7767.4,139.58,7,1,-0.50051,3.8818,0.049786,0.37681,0.20887,1.4751,-0.00016198,0,0,0,0,0,0.79198,-0.014251
898,7768.5,140.59,7,1,-0.50051,3.8816,0.049786,0.37695,0.20887,1.4756,-0.0001296,0,0,0,0,0,0.7919,-0.014393
899,7769.5,141.61,7,1,-0.50069,3.8813,0.049786,0.37709,0.20887,1.4762,-0.00019441,0,0,0,0,0,0.79182,-0.014534
900,7770.5,142.62,7,1,-0.50051,3.8813,0.049786,0.37724,0.20887,1.4767,-0.0001296,0,0,0,0,0,0.79174,-0.014675
901,7771.5,143.64,7,1,-0.50033,3.8809,0.049786,0.37738,0.20887,1.4773,-0.00016198,0,0,0,0,0,0.79166,-0.014816
902,7772.5,144.65,7,1,-0.50033,3.8809,0.049786,0.37752,0.20887,1.4778,-0.00012956,0,0,0,0,0,0.79158,-0.014957
903,7773.5,145.67,7,1,-0.50051,3.8806,0.049786,0.37766,0.20887,1.4784,-0.00019436,0,0,0,0,0,0.7915,-0.015098
904,7774.6,146.69,7,1,-0.50033,3.8806,0.049786,0.3778,0.20887,1.4789,-9.7179e-05,0,0,0,0,0,0.79142,-0.01524
905,7775.6,147.7,7,1,-0.50033,3.8803,0.049786,0.37794,0.20887,1.4795,-0.00016198,0,0,0,0,0,0.79134,-0.015381
906,7776.6,148.72,7,1,-0.50051,3.8801,0.049786,0.37808,0.20887,1.48,-0.0001296,0,0,0,0,0,0.79126,-0.015522
907,7777.6,149.73,7,1,-0.50051,3.88,0.049786,0.37822,0.20887,1.4806,-0.00016198,0,0,0,0,0,0.79119,-0.015663
908,7778.6,150.75,7,1,-0.50051,3.8798,0.049786,0.37837,0.20887,1.4811,-0.00016203,0,0,0,0,0,0.79111,-0.015804
909,7779.6,151.76,7,1,-0.50033,3.8796,0.049786,0.37851,0.20887,1.4817,-0.0001296,0,0,0,0,0,0.79103,-0.015946
910,7780.6,152.76,7,1,-0.50033,3.8796,0.049786,0.37865,0.20887,1.4822,-0.0001296,0,0,0,0,0,0.79095,-0.016085
911,7781.6,153.78,7,1,-0.50051,3.8793,0.049786,0.37879,0.20887,1.4828,-0.0001296,0,0,0,0,0,0.79087,-0.016226
912,7782.7,154.8,7,1,-0.50015,3.8793,0.049786,0.37893,0.20887,1.4833,-0.0001296,0,0,0,0,0,0.79079,-0.016367
913,7783.7,155.81,7,1,-0.50033,3.879,0.049786,0.37907,0.20887,1.4839,-0.00016198,0,0,0,0,0,0.79071,-0.016508
914,7784.7,156.81,7,1,-0.50051,3.8788,0.049786,0.37921,0.20887,1.4844,-0.0001296,0,0,0,0,0,0.79063,-0.016647
915,7785.7,157.83,7,1,-0.50033,3.8787,0.049786,0.37935,0.20887,1.4849,-0.0001296,0,0,0,0,0,0.79055,-0.016788
916,7786.7,158.84,7,1,-0.50033,3.8787,0.049786,0.37949,0.20887,1.4855,-0.0001296,0,0,0,0,0,0.79047,-0.016929
917,7787.7,159.84,7,1,-0.50051,3.8783,0.049786,0.37963,0.20887,1.486,-0.00016203,0,0,0,0,0,0.79039,-0.017068
918,7788.7,160.86,7,1,-0.50051,3.8782,0.049786,0.37977,0.20887,1.4866,-0.00016198,0,0,0,0,0,0.79031,-0.01721
919,7789.7,161.87,7,1,-0.50051,3.878,0.049786,0.37991,0.20887,1.4871,-0.00012956,0,0,0,0,0,0.79024,-0.017351
920,7790.7,162.87,7,1,-0.50051,3.878,0.049786,0.38005,0.20887,1.4877,-9.7179e-05,0,0,0,0,0,0.79016,-0.01749
921,7791.8,163.89,7,1,-0.50033,3.878,0.049786,0.38019,0.20887,1.4882,-6.4754e-05,0,0,0,0,0,0.79008,-0.017631
922,7792.8,164.89,7,1,-0.50051,3.8775,0.049786,0.38033,0.20887,1.4888,-0.00016198,0,0,0,0,0,0.79,-0.01777
923,7793.8,165.9,7,1,-0.50051,3.8775,0.049786,0.38047,0.20887,1.4893,-9.7227e-05,0,0,0,0,0,0.78992,-0.017911
924,7794.8,166.9,7,1,-0.50033,3.8774,0.049786,0.38061,0.20887,1.4898,-0.0001296,0,0,0,0,0,0.78984,-0.01805
925,7795.8,167.92,7,1,-0.50051,3.8771,0.049786,0.38075,0.20887,1.4904,-0.0001296,0,0,0,0,0,0.78976,-0.018191
926,7796.8,168.94,7,1,-0.50051,3.8769,0.049786,0.38089,0.20887,1.4909,-0.00012956,0,0,0,0,0,0.78968,-0.018333
927,7797.8,169.94,7,1,-1.0002,3.8226,0.049786,0.38116,0.20887,1.4919,-0.011015,0,0,0,0,0,0.78953,-0.018596
928,7798.8,170.95,7,1,-1.0002,3.8208,0.049786,0.38144,0.20887,1.493,-0.011307,0,0,0,0,0,0.78938,-0.018878
929,7799.8,171.97,7,1,-1.0002,3.8197,0.049786,0.38172,0.20887,1.4941,-0.011501,0,0,0,0,0,0.78922,-0.01916
930,7800.9,172.98,7,1,-1,3.8187,0.049786,0.382,0.20887,1.4952,-0.011663,0,0,0,0,0,0.78906,-0.019442
931,7801.9,174,7,1,-1.0004,3.8176,0.049786,0.38229,0.20887,1.4963,-0.00097194,0,0,0,0,0,0.7889,-0.019724
932,7802.9,175,7,1,-1.0004,3.8168,0.049786,0.38256,0.20887,1.4973,-0.00084233,0,0,0,0,0,0.78874,-0.020002
933,7803.9,176.01,7,1,-1,3.816,0.049786,0.38285,0.20887,1.4984,-0.00077758,0,0,0,0,0,0.78858,-0.020284
934,7804.9,177.01,7,1,-1.0002,3.8152,0.049786,0.38312,0.20887,1.4994,-0.00071278,0,0,0,0,0,0.78843,-0.020562
935,7805.9,178.01,7,1,-1,3.8144,0.049786,0.3834,0.20887,1.5005,-0.00071278,0,0,0,0,0,0.78827,-0.02084
936,7806.9,179.03,7,1,-1.0002,3.8139,0.049786,0.38368,0.20887,1.5016,-0.00061555,0,0,0,0,0,0.78811,-0.021122
937,7807.9,180.03,7,1,-0.99986,3.8132,0.049786,0.38396,0.20887,1.5026,-0.00058317,0,0,0,0,0,0.78796,-0.0214
938,7808.9,181.04,7,1,0.47949,3.9188,0.049786,0.38424,0.20887,1.5037,0.020735,0,0,0,0,0,0.7878,-0.021679
939,7809.9,182.06,7,1,0.49946,3.9757,0.049927,0.38424,0.20943,1.5037,0.032236,0,0,0,0,0,0.78788,-0.021538
940,7810.9,183.08,7,1,0.4991,3.9788,0.050068,0.38424,0.20999,1.5037,0.032981,0,0,0,0,0,0.78796,-0.021397
941,7811.9,184.08,7,1,0.49928,3.9815,0.050206,0.38424,0.21054,1.5037,0.033694,0,0,0,0,0,0.78804,-0.021259
942,7812.9,185.08,7,1,0.4991,3.9836,0.050345,0.38424,0.21109,1.5037,0.034213,0,0,0,0,0,0.78811,-0.02112
943,7814,186.09,7,1,0.4991,3.9856,0.050486,0.38424,0.21166,1.5037,0.0021059,0,0,0,0,0,0.78819,-0.020979
