Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
1932,19220,16.172,7,1,-1.9243e-05,3.9534,0.42319,0.40005,1.7526,1.5883,0,0,0,0,0,25,0.8,-1.4366e-07
1933,19221,17.187,7,1,-0.49977,3.9181,0.42319,0.40007,1.7526,1.5884,-0.0070906,0,0,0,0,25,0.79999,-1.7502e-05
1934,19222,18.187,7,1,-0.49995,3.9167,0.42319,0.40021,1.7526,1.5889,-0.0073041,0,0,0,0,25,0.79992,-0.00015639
1935,19223,19.187,7,1,-0.49995,3.9159,0.42319,0.40035,1.7526,1.5895,-0.0072619,0,0,0,0,25,0.79985,-0.00029526
1936,19224,20.187,7,1,-0.49995,3.9152,0.42319,0.40049,1.7526,1.59,-0.0076734,0,0,0,0,25,0.79978,-0.00043412
1937,19225,21.202,7,1,-0.49977,3.9147,0.42319,0.40063,1.7526,1.5906,-0.0077382,0,0,0,0,25,0.79971,-0.00057297
1938,19226,22.219,7,1,-0.49977,3.9141,0.42319,0.40077,1.7526,1.5911,-0.00080943,0,0,0,0,25,0.79964,-0.0007162
1939,19227,23.219,7,1,-0.49995,3.9136,0.42319,0.40091,1.7526,1.5917,-0.00051799,0,0,0,0,25,0.79957,-0.00085507
1940,19228,24.234,7,1,-0.50013,3.913,0.42319,0.40105,1.7526,1.5922,-0.00051799,0,0,0,0,25,0.7995,-0.00099609
1941,19229,25.25,7,1,-0.49977,3.9125,0.42319,0.40119,1.7526,1.5928,-0.00048561,0,0,0,0,25,0.79943,-0.0011371
1942,19230,26.265,7,1,-0.49995,3.9121,0.42319,0.40133,1.7526,1.5933,-0.00042086,0,0,0,0,25,0.79936,-0.001276
1943,19231,27.265,7,1,-0.49995,3.9117,0.42319,0.40147,1.7526,1.5939,-0.00045323,0,0,0,0,25,0.79929,-0.001417
1944,19232,28.281,7,1,-0.49995,3.9113,0.42319,0.40161,1.7526,1.5944,-0.00038853,0,0,0,0,25,0.79922,-0.0015559
1945,19233,29.281,7,1,-0.49977,3.911,0.42319,0.40175,1.7526,1.595,-0.00038853,0,0,0,0,25,0.79915,-0.0016969
1946,19234,30.297,7,1,-0.49995,3.9104,0.42319,0.40189,1.7526,1.5955,-0.00038853,0,0,0,0,25,0.79908,-0.001838
1947,19235,31.297,7,1,-0.49995,3.91,0.42319,0.40203,1.7526,1.5961,-0.00035615,0,0,0,0,25,0.79901,-0.0019768
1948,19236,32.297,7,1,-0.49995,3.9097,0.42319,0.40217,1.7526,1.5966,-0.00035615,0,0,0,0,25,0.79894,-0.0021157
1949,19237,33.312,7,1,-0.49977,3.9094,0.42319,0.40231,1.7526,1.5972,-0.0002914,0,0,0,0,25,0.79887,-0.0022567
1950,19238,34.312,7,1,-0.49995,3.9091,0.42319,0.40245,1.7526,1.5977,-0.0002914,0,0,0,0,25,0.7988,-0.0023956
1951,19239,35.312,7,1,-0.49977,3.9087,0.42319,0.40259,1.7526,1.5983,-0.0002914,0,0,0,0,25,0.79873,-0.0025345
1952,19240,36.328,7,1,-0.49977,3.9084,0.42319,0.40273,1.7526,1.5988,-0.0002914,0,0,0,0,25,0.79866,-0.0026733
1953,19241,37.343,7,1,-0.49995,3.9079,0.42319,0.40287,1.7526,1.5994,-0.00032377,0,0,0,0,25,0.79859,-0.0028165
1954,19242,38.359,7,1,-0.49995,3.9078,0.42319,0.40301,1.7526,1.5999,-0.0002914,0,0,0,0,25,0.79852,-0.0029576
1955,19243,39.359,7,1,-0.49995,3.9074,0.42319,0.40315,1.7526,1.6004,-0.00025902,0,0,0,0,25,0.79845,-0.0030965
1956,19244,40.375,7,1,-0.49995,3.9073,0.42319,0.40329,1.7526,1.601,-0.00025902,0,0,0,0,25,0.79838,-0.0032375
1957,19245,41.375,7,1,-0.49995,3.907,0.42319,0.40343,1.7526,1.6015,-0.00022664,0,0,0,0,25,0.79831,-0.0033764
1958,19246,42.39,7,1,-0.49995,3.9065,0.42319,0.40357,1.7526,1.6021,-0.0002914,0,0,0,0,25,0.79824,-0.0035174
1959,19247,43.39,7,1,-0.50013,3.9063,0.42319,0.40371,1.7526,1.6026,-0.00025902,0,0,0,0,25,0.79817,-0.0036563
1960,19248,44.406,7,1,-0.49958,3.9062,0.42319,0.40385,1.7526,1.6032,-0.00022664,0,0,0,0,25,0.7981,-0.0037973
1961,19249,45.421,7,1,-1.0002,3.8701,0.42319,0.40404,1.7526,1.6039,-0.0074144,0,0,0,0,25,0.798,-0.0039893
1962,19250,46.437,7,1,-1.0002,3.8684,0.42319,0.40433,1.7526,1.605,-0.0076734,0,0,0,0,25,0.79786,-0.0042714
1963,19251,47.437,7,1,-1.0004,3.8673,0.42319,0.4046,1.7526,1.6061,-0.0078353,0,0,0,0,25,0.79772,-0.0045493
1964,19252,48.453,7,1,-1.0002,3.8665,0.42319,0.40489,1.7526,1.6072,-0.0079648,0,0,0,0,25,0.79758,-0.0048315
1965,19253,49.468,7,1,-1.0002,3.8655,0.42319,0.40517,1.7526,1.6083,-0.0080943,0,0,0,0,25,0.79744,-0.0051136
1966,19254,50.484,7,1,-1.0001,3.8649,0.42319,0.40545,1.7526,1.6094,-0.00090656,0,0,0,0,25,0.7973,-0.0053958
1967,19255,51.5,7,1,-1.0002,3.8639,0.42319,0.40573,1.7526,1.6105,-0.00080943,0,0,0,0,25,0.79715,-0.0056779
1968,19256,52.5,7,1,-1.0001,3.8633,0.42319,0.40601,1.7526,1.6115,-0.00074468,0,0,0,0,25,0.79702,-0.0059558
1969,19257,53.515,7,1,-1.0002,3.8626,0.42319,0.40629,1.7526,1.6126,-0.00067992,0,0,0,0,25,0.79687,-0.0062379
1970,19258,54.531,7,1,-1.0001,3.8618,0.42319,0.40657,1.7526,1.6137,-0.00067992,0,0,0,0,25,0.79673,-0.0065201
1971,19259,55.546,7,1,-1.0002,3.8612,0.42319,0.40686,1.7526,1.6148,-0.00061517,0,0,0,0,25,0.79659,-0.0068022
1972,19260,56.562,7,1,-1.0002,3.8605,0.42319,0.40714,1.7526,1.6159,-0.00061517,0,0,0,0,25,0.79645,-0.0070844
1973,19261,57.562,7,1,0.50027,3.9683,0.42326,0.40727,1.7529,1.6164,0.02111,0,0,0,0,25,0.79642,-0.0071506
1974,19262,58.578,7,1,0.50027,3.9711,0.4234,0.40727,1.7534,1.6164,0.02179,0,0,0,0,25,0.79649,-0.0070094
1975,19263,59.593,7,1,0.50045,3.9732,0.42354,0.40727,1.754,1.6164,0.022405,0,0,0,0,25,0.79656,-0.0068683
1976,19264,60.609,7,1,0.50045,3.9745,0.42368,0.40727,1.7546,1.6164,0.022729,0,0,0,0,25,0.79663,-0.0067294
1977,19265,61.609,7,1,0.50027,3.9759,0.42382,0.40727,1.7551,1.6164,0.002234,0,0,0,0,25,0.7967,-0.0065882
1978,19266,62.624,7,1,0.50027,3.9772,0.42396,0.40727,1.7557,1.6164,0.001457,0,0,0,0,25,0.79677,-0.0064471
1979,19267,63.64,7,1,0.50027,3.9779,0.4241,0.40727,1.7562,1.6164,0.0011656,0,0,0,0,25,0.79684,-0.0063059
1980,19268,64.656,7,1,0.50027,3.979,0.42424,0.40727,1.7568,1.6164,0.0010361,0,0,0,0,25,0.79691,-0.0061648
1981,19269,65.656,7,1,-1.9243e-05,3.9439,0.4243,0.40727,1.757,1.6164,-0.0062812,0,0,0,0,25,0.79694,-0.0061094
1982,19270,66.671,7,1,-1.9243e-05,3.9437,0.4243,0.40727,1.757,1.6164,-0.0065402,0,0,0,0,25,0.79694,-0.0061094
1983,19271,67.687,7,1,-1.9243e-05,3.9439,0.4243,0.40727,1.757,1.6164,-0.0067668,0,0,0,0,25,0.79694,-0.0061095
1984,19272,68.687,7,1,-1.9243e-05,3.9439,0.4243,0.40727,1.757,1.6164,-0.0069287,0,0,0,0,25,0.79694,-0.0061095
1985,19273,69.703,7,1,-1.9243e-05,3.944,0.4243,0.40727,1.757,1.6164,-9.7132e-05,0,0,0,0,25,0.79694,-0.0061095
1986,19274,70.718,7,1,-1.9243e-05,3.9439,0.4243,0.40727,1.757,1.6164,0,0,0,0,0,25,0.79694,-0.0061095
1987,19275,71.718,7,1,-1.9243e-05,3.9442,0.4243,0.40727,1.757,1.6164,9.7132e-05,0,0,0,0,25,0.79694,-0.0061095
1988,19276,72.734,7,1,-1.9243e-05,3.9444,0.4243,0.40727,1.757,1.6164,0.00012951,0,0,0,0,25,0.79694,-0.0061095
1989,19277,73.749,7,1,-1.9243e-05,3.9444,0.4243,0.40727,1.757,1.6164,0.00012951,0,0,0,0,25,0.79694,-0.0061095
1990,19278,74.765,7,1,-1.9243e-05,3.9445,0.4243,0.40727,1.757,1.6164,0.00012951,0,0,0,0,25,0.79694,-0.0061095
1991,19279,75.765,7,1,-1.9243e-05,3.9448,0.4243,0.40727,1.757,1.6164,0.00016189,0,0,0,0,25,0.79694,-0.0061095
1992,19280,76.781,7,1,-1.9243e-05,3.9448,0.4243,0.40727,1.757,1.6164,0.00012951,0,0,0,0,25,0.79694,-0.0061095
1993,19281,77.796,7,1,-1.9243e-05,3.945,0.4243,0.40727,1.757,1.6164,9.7132e-05,0,0,0,0,25,0.79694,-0.0061095
1994,19282,78.812,7,1,-1.9243e-05,3.9452,0.4243,0.40727,1.757,1.6164,0.00012951,0,0,0,0,25,0.79694,-0.0061096
1995,19283,79.827,7,1,-1.9243e-05,3.9453,0.4243,0.40727,1.757,1.6164,0.00012951,0,0,0,0,25,0.79694,-0.0061096
1996,19284,80.843,7,1,-1.9243e-05,3.9453,0.4243,0.40727,1.757,1.6164,9.7132e-05,0,0,0,0,25,0.79694,-0.0061096
1997,19285,81.859,7,1,-0.49995,3.9091,0.4243,0.40739,1.757,1.6169,-0.0071877,0,0,0,0,25,0.79688,-0.0062224
1998,19286,82.874,7,1,-0.49995,3.9081,0.4243,0.40753,1.757,1.6174,-0.007382,0,0,0,0,25,0.79681,-0.0063635
1999,19287,83.89,7,1,-0.49995,3.9074,0.4243,0.40767,1.757,1.618,-0.0075115,0,0,0,0,25,0.79674,-0.0065045
2000,19288,84.906,7,1,-0.49995,3.9068,0.4243,0.40781,1.757,1.6185,-0.0076734,0,0,0,0,25,0.79667,-0.0066455
2001,19289,85.921,7,1,-0.50013,3.9063,0.4243,0.40795,1.757,1.6191,-0.00067992,0,0,0,0,25,0.7966,-0.0067866
2002,19290,86.937,7,1,-0.49977,3.9058,0.4243,0.40809,1.757,1.6196,-0.00051804,0,0,0,0,25,0.79653,-0.0069276
2003,19291,87.952,7,1,-0.49995,3.9053,0.4243,0.40823,1.757,1.6202,-0.00048566,0,0,0,0,25,0.79646,-0.0070686
2004,19292,88.952,7,1,-0.49995,3.905,0.4243,0.40837,1.757,1.6207,-0.0004209,0,0,0,0,25,0.79639,-0.0072075
2005,19293,89.952,7,1,-0.49995,3.9047,0.4243,0.40851,1.757,1.6213,-0.00035615,0,0,0,0,25,0.79632,-0.0073464
2006,19294,90.968,7,1,-0.50013,3.9042,0.4243,0.40865,1.757,1.6218,-0.00035615,0,0,0,0,25,0.79625,-0.0074874
2007,19295,91.984,7,1,-0.49995,3.9039,0.4243,0.40879,1.757,1.6224,-0.00035615,0,0,0,0,25,0.79618,-0.0076284
2008,19296,92.999,7,1,-0.49995,3.9036,0.4243,0.40893,1.757,1.6229,-0.00032377,0,0,0,0,25,0.79611,-0.0077695
2009,19297,94.015,7,1,-0.49977,3.9034,0.4243,0.40907,1.757,1.6235,-0.0002914,0,0,0,0,25,0.79604,-0.0079105
2010,19298,95.03,7,1,-0.49977,3.9029,0.4243,0.40921,1.757,1.624,-0.0002914,0,0,0,0,25,0.79597,-0.0080493
2011,19299,96.046,7,1,-0.49995,3.9028,0.4243,0.40935,1.757,1.6245,-0.0002914,0,0,0,0,25,0.7959,-0.0081903
2012,19300,97.046,7,1,-0.49995,3.9024,0.4243,0.4095,1.757,1.6251,-0.00025902,0,0,0,0,25,0.79582,-0.0083315
2013,19302,98.062,7,1,-0.49995,3.9021,0.4243,0.40964,1.757,1.6256,-0.00025902,0,0,0,0,25,0.79575,-0.0084725
2014,19303,99.077,7,1,-0.49977,3.9018,0.4243,0.40978,1.757,1.6262,-0.00025902,0,0,0,0,25,0.79568,-0.0086135
2015,19304,100.09,7,1,-0.49995,3.9015,0.4243,0.40992,1.757,1.6267,-0.00025902,0,0,0,0,25,0.79561,-0.0087546
2016,19305,101.11,7,1,-0.49995,3.9011,0.4243,0.41006,1.757,1.6273,-0.0002914,0,0,0,0,25,0.79554,-0.0088934
2017,19306,102.11,7,1,-0.50013,3.901,0.4243,0.4102,1.757,1.6278,-0.00025902,0,0,0,0,25,0.79547,-0.0090345
2018,19307,103.12,7,1,-0.49977,3.9007,0.4243,0.41034,1.757,1.6284,-0.00025902,0,0,0,0,25,0.7954,-0.0091755
2019,19308,104.14,7,1,-0.49977,3.9005,0.4243,0.41048,1.757,1.6289,-0.00022664,0,0,0,0,25,0.79533,-0.0093165
2020,19309,105.14,7,1,-0.49995,3.9003,0.4243,0.41062,1.757,1.6295,-0.00019426,0,0,0,0,25,0.79526,-0.0094554
2021,19310,106.16,7,1,-0.49995,3.9,0.4243,0.41076,1.757,1.63,-0.00022664,0,0,0,0,25,0.79519,-0.0095964
2022,19311,107.17,7,1,-0.49995,3.8998,0.4243,0.4109,1.757,1.6306,-0.00019426,0,0,0,0,25,0.79512,-0.0097374
2023,19312,108.19,7,1,-0.49995,3.8995,0.4243,0.41104,1.757,1.6311,-0.00019426,0,0,0,0,25,0.79505,-0.0098785
2024,19313,109.19,7,1,-0.49995,3.8994,0.4243,0.41118,1.757,1.6317,-0.00019426,0,0,0,0,25,0.79498,-0.010017
2025,19314,110.2,7,1,-0.49995,3.899,0.4243,0.41132,1.757,1.6322,-0.00019426,0,0,0,0,25,0.79491,-0.010158
2026,19315,111.22,7,1,-0.49958,3.899,0.4243,0.41146,1.757,1.6328,-0.00012951,0,0,0,0,25,0.79484,-0.010299
2027,19316,112.22,7,1,-0.50013,3.8987,0.4243,0.4116,1.757,1.6333,-0.00019426,0,0,0,0,25,0.79477,-0.010438
2028,19317,113.22,7,1,-0.49995,3.8985,0.4243,0.41174,1.757,1.6339,-0.00016189,0,0,0,0,25,0.7947,-0.010577
2029,19318,114.23,7,1,-0.49995,3.8982,0.4243,0.41188,1.757,1.6344,-0.00019426,0,0,0,0,25,0.79463,-0.010718
2030,19319,115.25,7,1,-0.49995,3.8981,0.4243,0.41202,1.757,1.635,-0.00016189,0,0,0,0,25,0.79456,-0.010859
2031,19320,116.26,7,1,-0.49995,3.8979,0.4243,0.41216,1.757,1.6355,-0.00016189,0,0,0,0,25,0.79449,-0.011
2032,19321,117.26,7,1,-0.49977,3.8977,0.4243,0.4123,1.757,1.636,-0.00016189,0,0,0,0,25,0.79442,-0.011139
2033,19322,118.26,7,1,-0.49995,3.8974,0.4243,0.41244,1.757,1.6366,-0.00019426,0,0,0,0,25,0.79435,-0.011278
2034,19323,119.28,7,1,-0.49995,3.8974,0.4243,0.41258,1.757,1.6371,-0.00016189,0,0,0,0,25,0.79428,-0.011419
2035,19324,120.3,7,1,-0.49977,3.8971,0.4243,0.41272,1.757,1.6377,-0.00019426,0,0,0,0,25,0.79421,-0.01156
2036,19325,121.3,7,1,-0.49977,3.8969,0.4243,0.41286,1.757,1.6382,-0.00012951,0,0,0,0,25,0.79414,-0.011699
2037,19326,122.31,7,1,-0.50013,3.8968,0.4243,0.413,1.757,1.6388,-0.00019426,0,0,0,0,25,0.79407,-0.01184
2038,19327,123.33,7,1,-0.49977,3.8966,0.4243,0.41315,1.757,1.6393,-0.00016189,0,0,0,0,25,0.794,-0.011981
2039,19328,124.34,7,1,-0.49995,3.8964,0.4243,0.41329,1.757,1.6399,-0.00012951,0,0,0,0,25,0.79393,-0.012122
2040,19329,125.36,7,1,-0.49977,3.8964,0.4243,0.41343,1.757,1.6404,-0.00016189,0,0,0,0,25,0.79385,-0.012263
2041,19330,126.37,7,1,-0.49995,3.8963,0.4243,0.41357,1.757,1.641,-0.00012951,0,0,0,0,25,0.79378,-0.012404
2042,19331,127.37,7,1,-0.49995,3.896,0.4243,0.41371,1.757,1.6415,-0.00016189,0,0,0,0,25,0.79371,-0.012543
2043,19332,128.39,7,1,-0.49995,3.8958,0.4243,0.41385,1.757,1.6421,-0.00019426,0,0,0,0,25,0.79364,-0.012684
2044,19333,129.39,7,1,-0.49977,3.8958,0.4243,0.41399,1.757,1.6426,-0.00012951,0,0,0,0,25,0.79357,-0.012823
2045,19334,130.41,7,1,-0.49977,3.8955,0.4243,0.41413,1.757,1.6432,-0.00016189,0,0,0,0,25,0.7935,-0.012964
2046,19335,131.42,7,1,-0.49977,3.8955,0.4243,0.41427,1.757,1.6437,-0.00012951,0,0,0,0,25,0.79343,-0.013105
2047,19336,132.44,7,1,-0.49995,3.8951,0.4243,0.41441,1.757,1.6443,-0.00016189,0,0,0,0,25,0.79336,-0.013246
2048,19337,133.45,7,1,-0.49995,3.895,0.4243,0.41455,1.757,1.6448,-0.00016189,0,0,0,0,25,0.79329,-0.013387
2049,19338,134.45,7,1,-0.49977,3.8948,0.4243,0.41469,1.757,1.6453,-0.00016189,0,0,0,0,25,0.79322,-0.013526
2050,19339,135.47,7,1,-0.49995,3.8948,0.4243,0.41483,1.757,1.6459,-0.00012951,0,0,0,0,25,0.79315,-0.013667
2051,19340,136.47,7,1,-0.49977,3.8948,0.4243,0.41497,1.757,1.6464,-6.4754e-05,0,0,0,0,25,0.79308,-0.013806
2052,19341,137.48,7,1,-0.49958,3.8947,0.4243,0.41511,1.757,1.647,-6.4754e-05,0,0,0,0,25,0.79301,-0.013947
2053,19342,138.5,7,1,-0.49995,3.8945,0.4243,0.41525,1.757,1.6475,-9.7132e-05,0,0,0,0,25,0.79294,-0.014088
2054,19343,139.51,7,1,-0.49977,3.8945,0.4243,0.41539,1.757,1.6481,-6.4754e-05,0,0,0,0,25,0.79287,-0.014229
2055,19344,140.53,7,1,-0.49995,3.8942,0.4243,0.41553,1.757,1.6486,-0.00012951,0,0,0,0,25,0.7928,-0.01437
2056,19345,141.55,7,1,-0.49977,3.894,0.4243,0.41568,1.757,1.6492,-0.00012951,0,0,0,0,25,0.79273,-0.014511
2057,19346,142.55,7,1,-0.49995,3.8939,0.4243,0.41581,1.757,1.6497,-0.00016189,0,0,0,0,25,0.79266,-0.01465
2058,19347,143.56,7,1,-0.49995,3.8937,0.4243,0.41596,1.757,1.6503,-0.00012951,0,0,0,0,25,0.79259,-0.014791
2059,19348,144.58,7,1,-0.49995,3.8937,0.4243,0.4161,1.757,1.6508,-0.00012951,0,0,0,0,25,0.79252,-0.014932
2060,19349,145.59,7,1,-0.49977,3.8935,0.4243,0.41624,1.757,1.6514,-0.00012951,0,0,0,0,25,0.79245,-0.015073
2061,19350,146.59,7,1,-0.49995,3.8934,0.4243,0.41638,1.757,1.6519,-0.00012951,0,0,0,0,25,0.79238,-0.015212
2062,19351,147.61,7,1,-0.49995,3.8932,0.4243,0.41652,1.757,1.6525,-0.00012951,0,0,0,0,25,0.79231,-0.015353
2063,19352,148.62,7,1,-0.50013,3.893,0.4243,0.41666,1.757,1.653,-0.00012951,0,0,0,0,25,0.79224,-0.015494
2064,19353,149.64,7,1,-0.49977,3.8932,0.4243,0.4168,1.757,1.6536,-9.7132e-05,0,0,0,0,25,0.79216,-0.015635
2065,19354,150.64,7,1,-0.49977,3.8929,0.4243,0.41694,1.757,1.6541,-9.7132e-05,0,0,0,0,25,0.79209,-0.015774
2066,19355,151.66,7,1,-0.49995,3.8929,0.4243,0.41708,1.757,1.6546,-6.4754e-05,0,0,0,0,25,0.79202,-0.015915
2067,19356,152.66,7,1,-0.49995,3.8926,0.4243,0.41722,1.757,1.6552,-0.00012951,0,0,0,0,25,0.79195,-0.016054
2068,19357,153.67,7,1,-0.49995,3.8924,0.4243,0.41736,1.757,1.6557,-0.00012951,0,0,0,0,25,0.79188,-0.016195
2069,19358,154.69,7,1,-0.49995,3.8922,0.4243,0.4175,1.757,1.6563,-0.00016189,0,0,0,0,25,0.79181,-0.016336
2070,19359,155.7,7,1,-0.49977,3.8922,0.4243,0.41764,1.757,1.6568,-0.00012951,0,0,0,0,25,0.79174,-0.016477
2071,19360,156.72,7,1,-0.49995,3.8922,0.4243,0.41778,1.757,1.6574,-6.4754e-05,0,0,0,0,25,0.79167,-0.016616
2072,19361,157.72,7,1,-0.49995,3.8919,0.4243,0.41792,1.757,1.6579,-0.00012951,0,0,0,0,25,0.7916,-0.016757
2073,19362,158.73,7,1,-0.49995,3.8917,0.4243,0.41806,1.757,1.6585,-0.00012951,0,0,0,0,25,0.79153,-0.016898
2074,19363,159.75,7,1,-0.49995,3.8917,0.4243,0.4182,1.757,1.659,-9.7132e-05,0,0,0,0,25,0.79146,-0.017039
2075,19364,160.75,7,1,-0.49995,3.8916,0.4243,0.41834,1.757,1.6596,-9.7132e-05,0,0,0,0,25,0.79139,-0.017178
2076,19365,161.75,7,1,-0.49995,3.8916,0.4243,0.41848,1.757,1.6601,-6.4754e-05,0,0,0,0,25,0.79132,-0.017316
2077,19366,162.76,7,1,-0.49977,3.8914,0.4243,0.41862,1.757,1.6607,-9.7132e-05,0,0,0,0,25,0.79125,-0.017457
2078,19367,163.76,7,1,-0.49995,3.8913,0.4243,0.41876,1.757,1.6612,-0.00012951,0,0,0,0,25,0.79118,-0.017596
2079,19368,164.78,7,1,-0.49995,3.8911,0.4243,0.4189,1.757,1.6617,-0.00012951,0,0,0,0,25,0.79111,-0.017737
2080,19369,165.8,7,1,-0.49995,3.8911,0.4243,0.41904,1.757,1.6623,-6.4754e-05,0,0,0,0,25,0.79104,-0.017878
2081,19370,166.81,7,1,-0.49995,3.8909,0.4243,0.41918,1.757,1.6628,-9.7132e-05,0,0,0,0,25,0.79097,-0.018019
2082,19371,167.81,7,1,-0.49995,3.8908,0.4243,0.41932,1.757,1.6634,-0.00012951,0,0,0,0,25,0.7909,-0.018158
2083,19372,168.83,7,1,-0.49977,3.8908,0.4243,0.41946,1.757,1.6639,-9.7132e-05,0,0,0,0,25,0.79083,-0.018297
2084,19373,169.84,7,1,-1.0002,3.8542,0.4243,0.41971,1.757,1.6649,-0.007382,0,0,0,0,25,0.7907,-0.01855
2085,19374,170.84,7,1,-1.0001,3.8531,0.4243,0.41999,1.757,1.666,-0.0075763,0,0,0,0,25,0.79056,-0.018828
2086,19375,171.86,7,1,-1.0002,3.8521,0.4243,0.42027,1.757,1.6671,-0.0077705,0,0,0,0,25,0.79042,-0.01911
2087,19376,172.87,7,1,-1.0004,3.8513,0.4243,0.42056,1.757,1.6681,-0.0079324,0,0,0,0,25,0.79028,-0.019392
2088,19377,173.89,7,1,-1.0002,3.8506,0.4243,0.42084,1.757,1.6692,-0.00084181,0,0,0,0,25,0.79014,-0.019674
2089,19378,174.89,7,1,-0.99987,3.85,0.4243,0.42112,1.757,1.6703,-0.00067992,0,0,0,0,25,0.79,-0.019952
2090,19379,175.89,7,1,-1.0001,3.8492,0.4243,0.42139,1.757,1.6714,-0.0007123,0,0,0,0,25,0.78986,-0.02023
2091,19380,176.9,7,1,-1.0002,3.8485,0.4243,0.42168,1.757,1.6725,-0.00061517,0,0,0,0,25,0.78972,-0.020512
2092,19381,177.9,7,1,-1.0002,3.8479,0.4243,0.42195,1.757,1.6735,-0.00061517,0,0,0,0,25,0.78958,-0.02079
2093,19382,178.92,7,1,-1.0002,3.8476,0.4243,0.42224,1.757,1.6746,-0.00051804,0,0,0,0,25,0.78944,-0.021072
2094,19383,179.92,7,1,-1.0001,3.8469,0.4243,0.42251,1.757,1.6757,-0.00055041,0,0,0,0,25,0.7893,-0.02135
2095,19384,180.92,7,1,-1.0002,3.8464,0.4243,0.42279,1.757,1.6767,-0.00055041,0,0,0,0,25,0.78916,-0.021628
2096,19385,181.94,7,1,0.50027,3.9557,0.42442,0.42282,1.7575,1.6768,0.021434,0,0,0,0,25,0.78921,-0.021529
2097,19386,182.95,7,1,0.50027,3.9581,0.42457,0.42282,1.7581,1.6768,0.022049,0,0,0,0,25,0.78928,-0.021388
2098,19387,183.95,7,1,0.50027,3.9601,0.4247,0.42282,1.7586,1.6768,0.022599,0,0,0,0,25,0.78935,-0.021249
2099,19388,184.97,7,1,0.50009,3.9614,0.42485,0.42282,1.7592,1.6768,0.022923,0,0,0,0,25,0.78942,-0.021108
2100,19389,185.97,7,1,0.50027,3.9633,0.42498,0.42282,1.7597,1.6768,0.0018455,0,0,0,0,25,0.78949,-0.020969
2101,19390,186.98,7,1,0.50009,3.9644,0.42513,0.42282,1.7603,1.6768,0.001457,0,0,0,0,25,0.78956,-0.020828
2102,19391,188,7,1,0.50045,3.9656,0.42527,0.42282,1.7609,1.6768,0.0012627,0,0,0,0,25,0.78963,-0.020686
