Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
2831,28103,28.219,7,1,-0.49995,3.6433,1.9842,1.0017,7.6479,3.8125,-0.00038853,0,0,0,0,25,0.49923,-0.0015526
2832,28104,29.234,7,1,-0.49995,3.6429,1.9842,1.0019,7.6479,3.813,-0.00035615,0,0,0,0,25,0.49916,-0.0016936
2833,28105,30.25,7,1,-0.49995,3.6424,1.9842,1.002,7.6479,3.8136,-0.00035615,0,0,0,0,25,0.49908,-0.0018347
2834,28106,31.25,7,1,-0.49995,3.6421,1.9842,1.0021,7.6479,3.8141,-0.00032377,0,0,0,0,25,0.49902,-0.0019736
2835,28107,32.265,7,1,-0.49995,3.6418,1.9842,1.0023,7.6479,3.8146,-0.00035615,0,0,0,0,25,0.49895,-0.0021124
2836,28108,33.265,7,1,-0.49977,3.6418,1.9842,1.0024,7.6479,3.8151,-0.00025902,0,0,0,0,25,0.49888,-0.0022534
2837,28109,34.265,7,1,-0.49995,3.6411,1.9842,1.0026,7.6479,3.8156,-0.00032377,0,0,0,0,25,0.49881,-0.0023923
2838,28110,35.281,7,1,-0.50013,3.6408,1.9842,1.0027,7.6479,3.8161,-0.0002914,0,0,0,0,25,0.49874,-0.0025333
2839,28111,36.297,7,1,-0.49995,3.6405,1.9842,1.0029,7.6479,3.8166,-0.00032377,0,0,0,0,25,0.49867,-0.0026743
2840,28112,37.312,7,1,-0.49995,3.6403,1.9842,1.003,7.6479,3.8171,-0.0002914,0,0,0,0,25,0.4986,-0.0028153
2841,28113,38.312,7,1,-0.49995,3.64,1.9842,1.0031,7.6479,3.8176,-0.0002914,0,0,0,0,25,0.49853,-0.0029543
2842,28114,39.328,7,1,-0.49977,3.6399,1.9842,1.0033,7.6479,3.8181,-0.00022664,0,0,0,0,25,0.49846,-0.0030953
2843,28115,40.328,7,1,-0.49977,3.6395,1.9842,1.0034,7.6479,3.8186,-0.00022664,0,0,0,0,25,0.49839,-0.0032342
2844,28116,41.328,7,1,-0.49977,3.6392,1.9842,1.0035,7.6479,3.8192,-0.0002914,0,0,0,0,25,0.49832,-0.003373
2845,28117,42.328,7,1,-0.49995,3.6387,1.9842,1.0037,7.6479,3.8197,-0.0002914,0,0,0,0,25,0.49825,-0.0035119
2846,28118,43.343,7,1,-0.49995,3.6386,1.9842,1.0038,7.6479,3.8202,-0.00025902,0,0,0,0,25,0.49818,-0.0036529
2847,28119,44.359,7,1,-0.49995,3.6384,1.9842,1.004,7.6479,3.8207,-0.00022664,0,0,0,0,25,0.49811,-0.003794
2848,28120,45.359,7,1,-1.0002,3.6029,1.9842,1.0042,7.6479,3.8213,-0.0072849,0,0,0,0,25,0.49802,-0.0039763
2849,28121,46.375,7,1,-1.0001,3.6015,1.9842,1.0044,7.6479,3.8224,-0.0075439,0,0,0,0,25,0.49788,-0.0042584
2850,28122,47.39,7,1,-1.0001,3.6008,1.9842,1.0047,7.6479,3.8234,-0.0075763,0,0,0,0,25,0.49774,-0.0045406
2851,28123,48.406,7,1,-1.0002,3.5999,1.9842,1.005,7.6479,3.8244,-0.0077382,0,0,0,0,25,0.49759,-0.0048227
2852,28124,49.421,7,1,-1.0002,3.5994,1.9842,1.0053,7.6479,3.8254,-0.0078029,0,0,0,0,25,0.49745,-0.0051049
2853,28125,50.422,7,1,-1.0001,3.5987,1.9842,1.0056,7.6479,3.8264,-0.00074468,0,0,0,0,25,0.49732,-0.0053827
2854,28126,51.437,7,1,-1.0002,3.5979,1.9842,1.0058,7.6479,3.8274,-0.00067992,0,0,0,0,25,0.49717,-0.0056649
2855,28127,52.452,7,1,-1.0004,3.5974,1.9842,1.0061,7.6479,3.8284,-0.00061517,0,0,0,0,25,0.49704,-0.0059427
2856,28128,53.452,7,1,-1.0001,3.597,1.9842,1.0064,7.6479,3.8294,-0.00055041,0,0,0,0,25,0.4969,-0.0062205
2857,28129,54.468,7,1,-1.0002,3.5963,1.9842,1.0067,7.6479,3.8305,-0.00055041,0,0,0,0,25,0.49675,-0.006507
2858,28130,55.484,7,1,-1.0001,3.5958,1.9842,1.007,7.6479,3.8315,-0.00051804,0,0,0,0,25,0.49662,-0.0067848
2859,28131,56.484,7,1,-1.0001,3.5955,1.9842,1.0072,7.6479,3.8325,-0.00045328,0,0,0,0,25,0.49648,-0.007067
2860,28132,57.5,7,1,0.50027,3.7019,1.9843,1.0074,7.6481,3.833,0.020916,0,0,0,0,25,0.49643,-0.007157
2861,28133,58.515,7,1,0.50027,3.7038,1.9844,1.0074,7.6486,3.833,0.021401,0,0,0,0,25,0.4965,-0.0070158
2862,28134,59.515,7,1,0.50027,3.7051,1.9845,1.0074,7.6491,3.833,0.02179,0,0,0,0,25,0.49657,-0.0068769
2863,28135,60.53,7,1,0.50027,3.7062,1.9847,1.0074,7.6497,3.833,0.022081,0,0,0,0,25,0.49664,-0.0067358
2864,28136,61.531,7,1,0.50009,3.7074,1.9848,1.0074,7.6502,3.833,0.022405,0,0,0,0,25,0.49671,-0.0065968
2865,28137,62.546,7,1,0.50045,3.7083,1.985,1.0074,7.6507,3.833,0.0010684,0,0,0,0,25,0.49678,-0.0064556
2866,28138,63.562,7,1,0.50027,3.709,1.9851,1.0074,7.6512,3.833,0.00084181,0,0,0,0,25,0.49685,-0.0063145
2867,28139,64.562,7,1,0.50045,3.7098,1.9852,1.0074,7.6517,3.833,0.00080943,0,0,0,0,25,0.49692,-0.0061755
2868,28140,65.562,7,1,-1.9243e-05,3.6748,1.9853,1.0074,7.652,3.833,-0.0063459,0,0,0,0,25,0.49695,-0.0061093
2869,28141,66.578,7,1,-1.9243e-05,3.6747,1.9853,1.0074,7.652,3.833,-0.006605,0,0,0,0,25,0.49695,-0.0061093
2870,28142,67.593,7,1,-1.9243e-05,3.6747,1.9853,1.0074,7.652,3.833,-0.0067992,0,0,0,0,25,0.49695,-0.0061093
2871,28143,68.593,7,1,-1.9243e-05,3.6747,1.9853,1.0074,7.652,3.833,-0.0069287,0,0,0,0,25,0.49695,-0.0061093
2872,28144,69.609,7,1,-1.9243e-05,3.6747,1.9853,1.0074,7.652,3.833,-0.0070906,0,0,0,0,25,0.49695,-0.0061094
2873,28145,70.609,7,1,-1.9243e-05,3.6748,1.9853,1.0074,7.652,3.833,0,0,0,0,0,25,0.49695,-0.0061094
2874,28146,71.625,7,1,-1.9243e-05,3.675,1.9853,1.0074,7.652,3.833,9.7132e-05,0,0,0,0,25,0.49695,-0.0061094
2875,28147,72.64,7,1,-1.9243e-05,3.675,1.9853,1.0074,7.652,3.833,3.2377e-05,0,0,0,0,25,0.49695,-0.0061094
2876,28148,73.656,7,1,-1.9243e-05,3.675,1.9853,1.0074,7.652,3.833,6.4754e-05,0,0,0,0,25,0.49695,-0.0061094
2877,28149,74.656,7,1,-1.9243e-05,3.6751,1.9853,1.0074,7.652,3.833,6.4754e-05,0,0,0,0,25,0.49695,-0.0061094
2878,28150,75.671,7,1,-0.00019985,3.6751,1.9853,1.0074,7.652,3.833,6.4754e-05,0,0,0,0,25,0.49695,-0.0061094
2879,28151,76.687,7,1,-1.9243e-05,3.6753,1.9853,1.0074,7.652,3.833,9.7132e-05,0,0,0,0,25,0.49695,-0.0061094
2880,28152,77.703,7,1,-1.9243e-05,3.6755,1.9853,1.0074,7.652,3.833,9.7132e-05,0,0,0,0,25,0.49695,-0.0061094
2881,28153,78.718,7,1,-1.9243e-05,3.6753,1.9853,1.0074,7.652,3.833,6.4754e-05,0,0,0,0,25,0.49695,-0.0061094
2882,28154,79.718,7,1,-1.9243e-05,3.6755,1.9853,1.0074,7.652,3.833,3.2377e-05,0,0,0,0,25,0.49695,-0.0061094
2883,28155,80.734,7,1,-1.9243e-05,3.6755,1.9853,1.0074,7.652,3.833,3.2377e-05,0,0,0,0,25,0.49695,-0.0061094
2884,28156,81.749,7,1,-0.49995,3.6397,1.9853,1.0075,7.652,3.8334,-0.0071553,0,0,0,0,25,0.4969,-0.0062082
2885,28157,82.75,7,1,-0.49995,3.639,1.9853,1.0076,7.652,3.8339,-0.0072525,0,0,0,0,25,0.49683,-0.0063471
2886,28158,83.765,7,1,-0.49995,3.6384,1.9853,1.0078,7.652,3.8344,-0.0074143,0,0,0,0,25,0.49676,-0.0064881
2887,28159,84.765,7,1,-0.49977,3.6379,1.9853,1.0079,7.652,3.8349,-0.0075115,0,0,0,0,25,0.49669,-0.0066269
2888,28160,85.781,7,1,-0.49995,3.6374,1.9853,1.0081,7.652,3.8354,-0.0007123,0,0,0,0,25,0.49662,-0.0067679
2889,28161,86.781,7,1,-0.49995,3.6369,1.9853,1.0082,7.652,3.8359,-0.00051804,0,0,0,0,25,0.49656,-0.0069068
2890,28162,87.796,7,1,-0.49995,3.6366,1.9853,1.0083,7.652,3.8364,-0.00038853,0,0,0,0,25,0.49648,-0.0070479
2891,28163,88.811,7,1,-0.49995,3.6366,1.9853,1.0084,7.652,3.8368,-0.00035615,0,0,0,0,25,0.49643,-0.0071585
2892,28164,89.812,7,1,-0.49995,3.636,1.9853,1.0086,7.652,3.8375,-0.00038853,0,0,0,0,25,0.49635,-0.0073278
2893,28165,90.812,7,1,-0.49995,3.6356,1.9853,1.0088,7.652,3.838,-0.00035615,0,0,0,0,25,0.49628,-0.0074666
2894,28167,91.827,7,1,-0.49995,3.6355,1.9853,1.0089,7.652,3.8385,-0.0002914,0,0,0,0,25,0.49621,-0.0076077
2895,28168,92.843,7,1,-0.49995,3.635,1.9853,1.009,7.652,3.839,-0.00032375,0,0,0,0,25,0.49614,-0.0077487
2896,28169,93.843,7,1,-0.49977,3.635,1.9853,1.0092,7.652,3.8395,-0.00030835,0,0,0,0,25,0.49607,-0.0078876
2897,28170,94.858,7,1,-0.49977,3.6345,1.9853,1.0093,7.652,3.84,-0.0002914,0,0,0,0,25,0.496,-0.0080286
2898,28171,95.859,7,1,-0.50013,3.634,1.9853,1.0095,7.652,3.8405,-0.00032377,0,0,0,0,25,0.49593,-0.0081674
2899,28172,96.874,7,1,-0.49995,3.634,1.9853,1.0096,7.652,3.841,-0.0002914,0,0,0,0,25,0.49586,-0.0083085
2900,28173,97.89,7,1,-0.49977,3.6337,1.9853,1.0097,7.652,3.8415,-0.00022664,0,0,0,0,25,0.49579,-0.0084495
2901,28174,98.905,7,1,-0.49995,3.6335,1.9853,1.0099,7.652,3.842,-0.00022664,0,0,0,0,25,0.49572,-0.0085905
2902,28175,99.921,7,1,-0.49995,3.6334,1.9853,1.01,7.652,3.8426,-0.00019426,0,0,0,0,25,0.49565,-0.0087315
2903,28176,100.92,7,1,-0.50013,3.6331,1.9853,1.0102,7.652,3.843,-0.00019426,0,0,0,0,25,0.49558,-0.0088683
2904,28177,101.94,7,1,-0.49995,3.6331,1.9853,1.0103,7.652,3.8436,-0.00016189,0,0,0,0,25,0.49551,-0.0090115
2905,28178,102.95,7,1,-0.49995,3.6329,1.9853,1.0104,7.652,3.8441,-0.00016189,0,0,0,0,25,0.49544,-0.0091525
2906,28179,103.95,7,1,-0.50013,3.6326,1.9853,1.0106,7.652,3.8446,-0.00016189,0,0,0,0,25,0.49537,-0.0092914
2907,28180,104.97,7,1,-0.49977,3.6326,1.9853,1.0107,7.652,3.8451,-0.00012951,0,0,0,0,25,0.4953,-0.0094324
2908,28181,105.98,7,1,-0.49995,3.6322,1.9853,1.0109,7.652,3.8456,-0.00016189,0,0,0,0,25,0.49523,-0.0095735
2909,28182,107,7,1,-0.49977,3.6321,1.9853,1.011,7.652,3.8461,-0.00016189,0,0,0,0,25,0.49515,-0.0097145
2910,28183,108.01,7,1,-0.49995,3.6319,1.9853,1.0111,7.652,3.8466,-0.00016189,0,0,0,0,25,0.49508,-0.0098555
2911,28184,109.01,7,1,-0.49995,3.6316,1.9853,1.0113,7.652,3.8471,-0.00016189,0,0,0,0,25,0.49502,-0.0099944
2912,28185,110.01,7,1,-0.49995,3.6316,1.9853,1.0114,7.652,3.8476,-0.00012951,0,0,0,0,25,0.49495,-0.010133
2913,28186,111.03,7,1,-0.49995,3.6316,1.9853,1.0116,7.652,3.8482,-0.00012951,0,0,0,0,25,0.49488,-0.010274
2914,28187,112.05,7,1,-0.49995,3.6311,1.9853,1.0117,7.652,3.8487,-0.00016189,0,0,0,0,25,0.49481,-0.010413
2915,28188,113.05,7,1,-0.49977,3.6313,1.9853,1.0118,7.652,3.8492,-0.00012951,0,0,0,0,25,0.49474,-0.010554
2916,28189,114.06,7,1,-0.49995,3.6309,1.9853,1.012,7.652,3.8497,-0.00012951,0,0,0,0,25,0.49467,-0.010695
2917,28190,115.06,7,1,-0.49995,3.6308,1.9853,1.0121,7.652,3.8502,-0.00016189,0,0,0,0,25,0.4946,-0.010834
2918,28191,116.06,7,1,-0.50013,3.6306,1.9853,1.0123,7.652,3.8507,-0.00016189,0,0,0,0,25,0.49453,-0.010973
2919,28192,117.08,7,1,-0.49995,3.6305,1.9853,1.0124,7.652,3.8512,-0.00016189,0,0,0,0,25,0.49446,-0.011112
2920,28193,118.09,7,1,-0.49977,3.6306,1.9853,1.0125,7.652,3.8517,-9.7132e-05,0,0,0,0,25,0.49439,-0.011255
2921,28194,119.11,7,1,-0.49977,3.6305,1.9853,1.0127,7.652,3.8522,-6.4754e-05,0,0,0,0,25,0.49432,-0.011396
2922,28195,120.11,7,1,-0.49995,3.6301,1.9853,1.0128,7.652,3.8527,-9.7132e-05,0,0,0,0,25,0.49425,-0.011535
2923,28196,121.11,7,1,-0.49995,3.63,1.9853,1.013,7.652,3.8532,-0.00012951,0,0,0,0,25,0.49418,-0.011674
2924,28197,122.12,7,1,-0.49995,3.6298,1.9853,1.0131,7.652,3.8537,-0.00012951,0,0,0,0,25,0.49411,-0.011815
2925,28198,123.12,7,1,-0.50013,3.6297,1.9853,1.0132,7.652,3.8543,-0.00012951,0,0,0,0,25,0.49404,-0.011954
2926,28199,124.14,7,1,-0.49977,3.6298,1.9853,1.0134,7.652,3.8548,-9.7132e-05,0,0,0,0,25,0.49397,-0.012095
2927,28200,125.16,7,1,-0.49977,3.6297,1.9853,1.0135,7.652,3.8553,-0.00012951,0,0,0,0,25,0.4939,-0.012236
2928,28201,126.17,7,1,-0.49977,3.6295,1.9853,1.0137,7.652,3.8558,-0.00012951,0,0,0,0,25,0.49383,-0.012377
2929,28202,127.19,7,1,-0.49995,3.6295,1.9853,1.0138,7.652,3.8563,-0.00012951,0,0,0,0,25,0.49376,-0.012518
2930,28203,128.2,7,1,-0.49977,3.6293,1.9853,1.0139,7.652,3.8568,-6.4754e-05,0,0,0,0,25,0.49369,-0.012659
2931,28204,129.22,7,1,-0.49995,3.6293,1.9853,1.0141,7.652,3.8573,-9.7132e-05,0,0,0,0,25,0.49362,-0.012798
2932,28205,130.22,7,1,-0.49995,3.6292,1.9853,1.0142,7.652,3.8578,-9.7132e-05,0,0,0,0,25,0.49355,-0.012939
2933,28206,131.23,7,1,-0.49995,3.629,1.9853,1.0144,7.652,3.8583,-9.7132e-05,0,0,0,0,25,0.49348,-0.01308
2934,28207,132.25,7,1,-0.50013,3.6288,1.9853,1.0145,7.652,3.8589,-9.7132e-05,0,0,0,0,25,0.49341,-0.013221
2935,28208,133.26,7,1,-0.49995,3.6288,1.9853,1.0146,7.652,3.8594,-6.4754e-05,0,0,0,0,25,0.49334,-0.013362
2936,28209,134.26,7,1,-0.49995,3.6288,1.9853,1.0148,7.652,3.8599,-3.2377e-05,0,0,0,0,25,0.49327,-0.013501
2937,28210,135.26,7,1,-0.49995,3.6287,1.9853,1.0149,7.652,3.8604,-6.4754e-05,0,0,0,0,25,0.4932,-0.01364
2938,28211,136.28,7,1,-0.49977,3.6285,1.9853,1.0151,7.652,3.8609,-9.7132e-05,0,0,0,0,25,0.49313,-0.013781
2939,28212,137.3,7,1,-0.49995,3.6282,1.9853,1.0152,7.652,3.8614,-0.00012951,0,0,0,0,25,0.49306,-0.013922
2940,28213,138.31,7,1,-0.49977,3.6284,1.9853,1.0153,7.652,3.8619,-6.4754e-05,0,0,0,0,25,0.49299,-0.01406
2941,28214,139.31,7,1,-0.50013,3.628,1.9853,1.0155,7.652,3.8624,-0.00016189,0,0,0,0,25,0.49292,-0.014201
2942,28215,140.33,7,1,-0.49995,3.628,1.9853,1.0156,7.652,3.8629,-6.4754e-05,0,0,0,0,25,0.49285,-0.014342
2943,28216,141.33,7,1,-0.49977,3.628,1.9853,1.0158,7.652,3.8634,-9.7132e-05,0,0,0,0,25,0.49278,-0.014481
2944,28217,142.34,7,1,-0.50013,3.628,1.9853,1.0159,7.652,3.8639,-6.4754e-05,0,0,0,0,25,0.49271,-0.014622
2945,28218,143.36,7,1,-0.49995,3.6279,1.9853,1.0161,7.652,3.8645,-9.7132e-05,0,0,0,0,25,0.49264,-0.014763
2946,28219,144.36,7,1,-0.49977,3.6277,1.9853,1.0162,7.652,3.865,-9.7132e-05,0,0,0,0,25,0.49257,-0.014902
2947,28220,145.36,7,1,-0.49995,3.6277,1.9853,1.0163,7.652,3.8655,-6.4754e-05,0,0,0,0,25,0.4925,-0.015041
2948,28221,146.37,7,1,-0.49977,3.6277,1.9853,1.0165,7.652,3.866,-6.4754e-05,0,0,0,0,25,0.49243,-0.015182
2949,28222,147.39,7,1,-0.49995,3.6274,1.9853,1.0166,7.652,3.8665,-0.00012951,0,0,0,0,25,0.49236,-0.015323
2950,28223,148.39,7,1,-0.49995,3.6274,1.9853,1.0167,7.652,3.867,-6.4754e-05,0,0,0,0,25,0.49229,-0.015462
2951,28224,149.41,7,1,-0.49977,3.6274,1.9853,1.0169,7.652,3.8675,-6.4754e-05,0,0,0,0,25,0.49222,-0.015603
2952,28225,150.41,7,1,-0.49977,3.6274,1.9853,1.017,7.652,3.868,-9.7132e-05,0,0,0,0,25,0.49215,-0.015742
2953,28226,151.42,7,1,-0.49995,3.6271,1.9853,1.0172,7.652,3.8685,-9.7132e-05,0,0,0,0,25,0.49208,-0.015883
2954,28227,152.44,7,1,-0.49995,3.6271,1.9853,1.0173,7.652,3.869,-6.4754e-05,0,0,0,0,25,0.49201,-0.016024
2955,28228,153.45,7,1,-0.49977,3.6271,1.9853,1.0174,7.652,3.8695,-9.7132e-05,0,0,0,0,25,0.49194,-0.016163
2956,28229,154.47,7,1,-0.49977,3.6271,1.9853,1.0176,7.652,3.87,-3.2377e-05,0,0,0,0,25,0.49187,-0.016306
2957,28230,155.48,7,1,-0.49995,3.6269,1.9853,1.0177,7.652,3.8706,-9.7132e-05,0,0,0,0,25,0.4918,-0.016447
2958,28231,156.48,7,1,-0.49995,3.6267,1.9853,1.0179,7.652,3.8711,-6.4754e-05,0,0,0,0,25,0.49173,-0.016586
2959,28232,157.5,7,1,-0.49995,3.6267,1.9853,1.018,7.652,3.8715,-9.7132e-05,0,0,0,0,25,0.49166,-0.016712
2960,28233,158.5,7,1,-0.49995,3.6266,1.9853,1.0182,7.652,3.8721,-9.6829e-05,0,0,0,0,25,0.49159,-0.016866
2961,28234,159.5,7,1,-0.49995,3.6266,1.9853,1.0183,7.652,3.8726,-9.7132e-05,0,0,0,0,25,0.49152,-0.017005
2962,28235,160.51,7,1,-0.49977,3.6266,1.9853,1.0184,7.652,3.8731,-3.2377e-05,0,0,0,0,25,0.49145,-0.017146
2963,28236,161.51,7,1,-0.49995,3.6266,1.9853,1.0186,7.652,3.8736,-3.2175e-05,0,0,0,0,25,0.49138,-0.017285
2964,28237,162.53,7,1,-0.49995,3.6264,1.9853,1.0187,7.652,3.8741,-6.2984e-05,0,0,0,0,25,0.49131,-0.017426
2965,28238,163.55,7,1,-0.49977,3.6263,1.9853,1.0189,7.652,3.8746,-6.4754e-05,0,0,0,0,25,0.49124,-0.017567
2966,28239,164.56,7,1,-0.49977,3.6263,1.9853,1.019,7.652,3.8751,-3.2377e-05,0,0,0,0,25,0.49117,-0.017708
2967,28240,165.56,7,1,-0.49995,3.6259,1.9853,1.0191,7.652,3.8756,-9.7132e-05,0,0,0,0,25,0.4911,-0.017847
2968,28241,166.58,7,1,-0.49977,3.6261,1.9853,1.0193,7.652,3.8761,-3.2377e-05,0,0,0,0,25,0.49103,-0.017985
2969,28242,167.58,7,1,-0.49995,3.6259,1.9853,1.0194,7.652,3.8766,-6.4754e-05,0,0,0,0,25,0.49096,-0.018126
2970,28243,168.59,7,1,-0.49995,3.6259,1.9853,1.0196,7.652,3.8772,-6.4754e-05,0,0,0,0,25,0.49089,-0.018267
2971,28244,169.61,7,1,-1.0001,3.5903,1.9853,1.0198,7.652,3.878,-0.0071553,0,0,0,0,25,0.49078,-0.018493
2972,28245,170.62,7,1,-1.0001,3.5893,1.9853,1.0201,7.652,3.879,-0.0073496,0,0,0,0,25,0.49064,-0.018775
2973,28246,171.64,7,1,-1.0004,3.5887,1.9853,1.0203,7.652,3.88,-0.0074467,0,0,0,0,25,0.49049,-0.019057
2974,28247,172.66,7,1,-1.0002,3.5885,1.9853,1.0206,7.652,3.881,-0.0074791,0,0,0,0,25,0.49035,-0.01934
2975,28248,173.66,7,1,-1.0002,3.5879,1.9853,1.0209,7.652,3.882,-0.00055041,0,0,0,0,25,0.49022,-0.019617
2976,28249,174.66,7,1,-1.0001,3.5877,1.9853,1.0212,7.652,3.883,-0.0004209,0,0,0,0,25,0.49008,-0.019895
2977,28250,175.67,7,1,-1.0001,3.5872,1.9853,1.0215,7.652,3.884,-0.00038853,0,0,0,0,25,0.48994,-0.020173
2978,28251,176.67,7,1,-1.0002,3.5869,1.9853,1.0217,7.652,3.885,-0.00035615,0,0,0,0,25,0.4898,-0.020455
2979,28252,177.69,7,1,-1.0001,3.5866,1.9853,1.022,7.652,3.886,-0.00032377,0,0,0,0,25,0.48966,-0.020737
2980,28253,178.69,7,1,-1.0004,3.5863,1.9853,1.0223,7.652,3.887,-0.00032377,0,0,0,0,25,0.48952,-0.021015
2981,28254,179.69,7,1,-1.0002,3.5861,1.9853,1.0226,7.652,3.888,-0.0002914,0,0,0,0,25,0.48938,-0.021293
2982,28255,180.69,7,1,-1.0002,3.5856,1.9853,1.0229,7.652,3.889,-0.0002914,0,0,0,0,25,0.48924,-0.021571
2983,28256,181.7,7,1,0.50009,3.6928,1.9854,1.023,7.6523,3.8894,0.021207,0,0,0,0,25,0.48924,-0.021576
2984,28257,182.72,7,1,0.50027,3.6946,1.9855,1.023,7.6528,3.8894,0.021596,0,0,0,0,25,0.48931,-0.021435
2985,28258,183.72,7,1,0.50045,3.6959,1.9857,1.023,7.6534,3.8894,0.021919,0,0,0,0,25,0.48938,-0.021296
2986,28259,184.73,7,1,0.50009,3.6968,1.9858,1.023,7.6539,3.8894,0.022178,0,0,0,0,25,0.48945,-0.021155
