Data_Point,Test_Time_s_,Step_Time_s_,Step_Index,Cycle_Index,I,V,ChargeCapacityAh,Discharge_CapacityAh,Charge_EnergyWh,Discharge_EnergyWh,dV_dt_V_s_,Internal_Resistance_Ohm_,Is_FC_Data,AC_Impedance_Ohm_,ACI_Phase_Angle_Deg_,T,SOC,QAccu
8377,19443,42.499,7,1,-0.83431,3.843,1.8099,0.37097,7.0771,1.4556,-0.00035639,0,0,0,0,0,0.79495,-0.0095226
8378,19444,43.515,7,1,-0.83431,3.8427,1.8099,0.37121,7.0771,1.4565,-0.00032401,0,0,0,0,0,0.79483,-0.009758
8379,19445,44.531,7,1,-0.83431,3.8424,1.8099,0.37145,7.0771,1.4574,-0.00032401,0,0,0,0,0,0.7947,-0.0099934
8380,19446,45.546,7,1,-0.83413,3.8419,1.8099,0.37168,7.0771,1.4583,-0.00035639,0,0,0,0,0,0.79458,-0.010229
8381,19447,46.546,7,1,-0.83431,3.8416,1.8099,0.37191,7.0771,1.4592,-0.00032401,0,0,0,0,0,0.79446,-0.010461
8382,19448,47.562,7,1,-0.83431,3.8413,1.8099,0.37215,7.0771,1.4601,-0.00032401,0,0,0,0,0,0.79433,-0.010696
8383,19449,48.577,7,1,-0.83431,3.8408,1.8099,0.37238,7.0771,1.461,-0.00032396,0,0,0,0,0,0.79421,-0.010931
8384,19450,49.593,7,1,-0.83431,3.8403,1.8099,0.37262,7.0771,1.4619,-0.00035634,0,0,0,0,0,0.79408,-0.011167
8385,19451,50.593,7,1,-0.11128,3.9169,1.8099,0.37274,7.0771,1.4624,0.015065,0,0,0,0,0,0.79402,-0.011287
8386,19452,51.609,7,1,-0.1111,3.9192,1.8099,0.37277,7.0771,1.4625,0.015584,0,0,0,0,0,0.794,-0.011318
8387,19453,52.609,7,1,-0.1111,3.9203,1.8099,0.3728,7.0771,1.4626,0.015875,0,0,0,0,0,0.79398,-0.011349
8388,19454,53.624,7,1,-0.11092,3.9214,1.8099,0.37283,7.0771,1.4627,0.016199,0,0,0,0,0,0.79397,-0.01138
8389,19455,54.624,7,1,-0.1111,3.9224,1.8099,0.37286,7.0771,1.4629,0.0021383,0,0,0,0,0,0.79395,-0.011411
8390,19456,55.624,7,1,-0.11092,3.9231,1.8099,0.37289,7.0771,1.463,0.0010043,0,0,0,0,0,0.79394,-0.011442
8391,19457,56.64,7,1,-0.1111,3.9237,1.8099,0.37293,7.0771,1.4631,0.00087476,0,0,0,0,0,0.79392,-0.011474
8392,19458,57.64,7,1,-0.1111,3.9245,1.8099,0.37296,7.0771,1.4632,0.00071273,0,0,0,0,0,0.7939,-0.011504
8393,19459,58.655,7,1,-0.1111,3.9248,1.8099,0.37299,7.0771,1.4633,0.00061555,0,0,0,0,0,0.79389,-0.011536
8394,19460,59.671,7,1,-0.1111,3.9253,1.8099,0.37302,7.0771,1.4635,0.00055079,0,0,0,0,0,0.79387,-0.011567
8395,19461,60.687,7,1,-0.83395,3.849,1.8099,0.37318,7.0771,1.4641,-0.014903,0,0,0,0,0,0.79378,-0.011732
8396,19462,61.702,7,1,-0.83431,3.8464,1.8099,0.37342,7.0771,1.465,-0.015551,0,0,0,0,0,0.79366,-0.011967
8397,19463,62.702,7,1,-0.83431,3.8455,1.8099,0.37365,7.0771,1.4659,-0.015875,0,0,0,0,0,0.79353,-0.012199
8398,19464,63.718,7,1,-0.83431,3.8442,1.8099,0.37389,7.0771,1.4668,-0.016232,0,0,0,0,0,0.79341,-0.012434
8399,19465,64.734,7,1,-0.83431,3.8435,1.8099,0.37412,7.0771,1.4677,-0.0012311,0,0,0,0,0,0.79328,-0.01267
8400,19466,65.749,7,1,-0.83431,3.8425,1.8099,0.37436,7.0771,1.4686,-0.00087476,0,0,0,0,0,0.79316,-0.012905
8401,19467,66.765,7,1,-0.83413,3.8421,1.8099,0.37459,7.0771,1.4695,-0.0007452,0,0,0,0,0,0.79304,-0.01314
8402,19468,67.765,7,1,-0.83413,3.8413,1.8099,0.37482,7.0771,1.4704,-0.00064797,0,0,0,0,0,0.79291,-0.013372
8403,19469,68.78,7,1,-0.83449,3.8406,1.8099,0.37506,7.0771,1.4713,-0.0006156,0,0,0,0,0,0.79279,-0.013608
8404,19470,69.796,7,1,-0.83431,3.8401,1.8099,0.3753,7.0771,1.4722,-0.00051837,0,0,0,0,0,0.79266,-0.013843
8405,19471,70.812,7,1,-0.11074,3.9172,1.8099,0.37538,7.0771,1.4725,0.015033,0,0,0,0,0,0.79262,-0.013923
8406,19472,71.812,7,1,-0.11128,3.9188,1.8099,0.37541,7.0771,1.4726,0.015454,0,0,0,0,0,0.7926,-0.013954
8407,19473,72.827,7,1,-0.1111,3.9201,1.8099,0.37544,7.0771,1.4728,0.015875,0,0,0,0,0,0.79259,-0.013985
8408,19474,73.827,7,1,-0.11128,3.9208,1.8099,0.37547,7.0771,1.4729,0.016134,0,0,0,0,0,0.79257,-0.014016
8409,19475,74.843,7,1,-0.11092,3.9219,1.8099,0.3755,7.0771,1.473,0.0010367,0,0,0,0,0,0.79255,-0.014047
8410,19476,75.858,7,1,-0.1111,3.9222,1.8099,0.37553,7.0771,1.4731,0.00071273,0,0,0,0,0,0.79254,-0.014079
8411,19477,76.874,7,1,-0.11092,3.9229,1.8099,0.37556,7.0771,1.4733,0.00058317,0,0,0,0,0,0.79252,-0.01411
8412,19478,77.89,7,1,-0.1111,3.9234,1.8099,0.37559,7.0771,1.4734,0.00051837,0,0,0,0,0,0.7925,-0.014141
8413,19479,78.905,7,1,-0.11128,3.9239,1.8099,0.37563,7.0771,1.4735,0.00048599,0,0,0,0,0,0.79249,-0.014173
8414,19480,79.921,7,1,-0.11128,3.9242,1.8099,0.37566,7.0771,1.4736,0.00038881,0,0,0,0,0,0.79247,-0.014204
8415,19481,80.936,7,1,-1,3.8288,1.8099,0.37591,7.0771,1.4746,-0.018791,0,0,0,0,0,0.79234,-0.014453
8416,19482,81.936,7,1,-1.0002,3.8265,1.8099,0.37618,7.0771,1.4756,-0.019374,0,0,0,0,0,0.79219,-0.014731
8417,19483,82.952,7,1,-1,3.8251,1.8099,0.37647,7.0771,1.4767,-0.019731,0,0,0,0,0,0.79204,-0.015013
8418,19484,83.952,7,1,-1.0004,3.8234,1.8099,0.37674,7.0771,1.4778,-0.020184,0,0,0,0,0,0.7919,-0.015291
8419,19485,84.968,7,1,-1,3.8225,1.8099,0.37703,7.0771,1.4789,-0.0013283,0,0,0,0,0,0.79175,-0.015573
8420,19486,85.983,7,1,-0.056398,3.9234,1.8099,0.37706,7.0771,1.479,0.019342,0,0,0,0,0,0.79173,-0.015612
8421,19487,86.999,7,1,-0.056218,3.9253,1.8099,0.37708,7.0771,1.4791,0.020087,0,0,0,0,0,0.79172,-0.015628
8422,19488,87.999,7,1,-0.056218,3.9266,1.8099,0.3771,7.0771,1.4791,0.020605,0,0,0,0,0,0.79171,-0.015643
8423,19489,88.999,7,1,-0.056218,3.9274,1.8099,0.37711,7.0771,1.4792,0.020962,0,0,0,0,0,0.7917,-0.015659
8424,19490,90.014,7,1,-0.056578,3.9281,1.8099,0.37713,7.0771,1.4793,0.0010691,0,0,0,0,0,0.79169,-0.015675
8425,19491,91.03,7,1,-0.056038,3.9287,1.8099,0.37714,7.0771,1.4793,0.00077758,0,0,0,0,0,0.79168,-0.015691
8426,19492,92.046,7,1,-0.056218,3.9294,1.8099,0.37716,7.0771,1.4794,0.00058317,0,0,0,0,0,0.79168,-0.015707
8427,19493,93.061,7,1,-0.056218,3.93,1.8099,0.37717,7.0771,1.4794,0.00058312,0,0,0,0,0,0.79167,-0.015722
8428,19494,94.077,7,1,-0.056398,3.9305,1.8099,0.37719,7.0771,1.4795,0.00051837,0,0,0,0,0,0.79166,-0.015738
8429,19495,95.093,7,1,-0.056218,3.931,1.8099,0.37721,7.0771,1.4796,0.00045357,0,0,0,0,0,0.79165,-0.015754
8430,19496,96.108,7,1,-0.056578,3.9312,1.8099,0.37722,7.0771,1.4796,0.00038881,0,0,0,0,0,0.79164,-0.01577
8431,19497,97.124,7,1,-0.056218,3.9316,1.8099,0.37724,7.0771,1.4797,0.00035639,0,0,0,0,0,0.79163,-0.015786
8432,19498,98.139,7,1,-0.056218,3.9321,1.8099,0.37725,7.0771,1.4798,0.00038877,0,0,0,0,0,0.79162,-0.015802
8433,19499,99.139,7,1,-0.056398,3.9326,1.8099,0.37727,7.0771,1.4798,0.00032401,0,0,0,0,0,0.79162,-0.015818
8434,19500,100.16,7,1,-0.056398,3.9326,1.8099,0.37729,7.0771,1.4799,0.00029159,0,0,0,0,0,0.79161,-0.015833
8435,19501,101.17,7,1,-0.056398,3.9331,1.8099,0.3773,7.0771,1.4799,0.00029159,0,0,0,0,0,0.7916,-0.015849
8436,19502,102.19,7,1,-0.056218,3.9334,1.8099,0.37732,7.0771,1.48,0.00025921,0,0,0,0,0,0.79159,-0.015865
8437,19503,103.2,7,1,-0.056398,3.9338,1.8099,0.37733,7.0771,1.4801,0.00022678,0,0,0,0,0,0.79158,-0.015881
8438,19504,104.22,7,1,-0.056218,3.9341,1.8099,0.37735,7.0771,1.4801,0.00022683,0,0,0,0,0,0.79157,-0.015897
8439,19505,105.22,7,1,-0.056398,3.9342,1.8099,0.37736,7.0771,1.4802,0.00022678,0,0,0,0,0,0.79157,-0.015912
8440,19506,106.23,7,1,-0.056218,3.9346,1.8099,0.37738,7.0771,1.4803,0.00022678,0,0,0,0,0,0.79156,-0.015929
8441,19507,107.23,7,1,-0.056218,3.9349,1.8099,0.3774,7.0771,1.4803,0.00022678,0,0,0,0,0,0.79155,-0.015944
8442,19508,108.25,7,1,-0.056398,3.935,1.8099,0.37741,7.0771,1.4804,0.00019436,0,0,0,0,0,0.79154,-0.01596
8443,19509,109.26,7,1,-0.056398,3.9355,1.8099,0.37743,7.0771,1.4804,0.00025921,0,0,0,0,0,0.79153,-0.015976
8444,19510,110.28,7,1,-0.056218,3.9357,1.8099,0.37744,7.0771,1.4805,0.00022678,0,0,0,0,0,0.79152,-0.015992
8445,19511,111.3,7,1,-0.056398,3.9357,1.8099,0.37746,7.0771,1.4806,0.00016198,0,0,0,0,0,0.79152,-0.016008
8446,19512,112.31,7,1,-0.056218,3.936,1.8099,0.37748,7.0771,1.4806,0.00019441,0,0,0,0,0,0.79151,-0.016024
8447,19513,113.33,7,1,-0.056398,3.9362,1.8099,0.37749,7.0771,1.4807,0.00016198,0,0,0,0,0,0.7915,-0.01604
8448,19514,114.34,7,1,-0.056398,3.9363,1.8099,0.37751,7.0771,1.4808,0.00016198,0,0,0,0,0,0.79149,-0.016055
8449,19515,115.34,7,1,-0.6666,3.8728,1.8099,0.37757,7.0771,1.481,-0.012635,0,0,0,0,0,0.79146,-0.016117
8450,19516,116.36,7,1,-0.66696,3.8696,1.8099,0.37776,7.0771,1.4817,-0.013283,0,0,0,0,0,0.79136,-0.016306
8451,19517,117.37,7,1,-0.66696,3.8683,1.8099,0.37795,7.0771,1.4825,-0.013575,0,0,0,0,0,0.79126,-0.016494
8452,19518,118.37,7,1,-0.66678,3.8672,1.8099,0.37813,7.0771,1.4832,-0.013866,0,0,0,0,0,0.79116,-0.016679
8453,19519,119.39,7,1,-0.66678,3.8662,1.8099,0.37832,7.0771,1.4839,-0.0021383,0,0,0,0,0,0.79106,-0.016867
8454,19520,120.4,7,1,-0.66696,3.8654,1.8099,0.37851,7.0771,1.4846,-0.00093956,0,0,0,0,0,0.79096,-0.017055
8455,19521,121.4,7,1,-0.66714,3.8646,1.8099,0.37869,7.0771,1.4853,-0.00084233,0,0,0,0,0,0.79086,-0.01724
8456,19522,122.42,7,1,-0.66696,3.8639,1.8099,0.37888,7.0771,1.4861,-0.00064797,0,0,0,0,0,0.79076,-0.017429
8457,19523,123.42,7,1,-0.6666,3.8631,1.8099,0.37907,7.0771,1.4868,-0.00064797,0,0,0,0,0,0.79066,-0.017614
8458,19524,124.44,7,1,-0.66678,3.8625,1.8099,0.37925,7.0771,1.4875,-0.00058317,0,0,0,0,0,0.79056,-0.017802
8459,19525,125.45,7,1,-1.1112,3.8147,1.8099,0.37949,7.0771,1.4884,-0.010043,0,0,0,0,0,0.79044,-0.018039
8460,19526,126.45,7,1,-1.1112,3.8121,1.8099,0.3798,7.0771,1.4896,-0.010335,0,0,0,0,0,0.79028,-0.018348
8461,19527,127.47,7,1,-1.1111,3.8106,1.8099,0.38011,7.0771,1.4908,-0.010497,0,0,0,0,0,0.79011,-0.018661
8462,19528,128.47,7,1,-1.1114,3.8092,1.8099,0.38042,7.0771,1.492,-0.010724,0,0,0,0,0,0.78995,-0.01897
8463,19529,129.48,7,1,-1.1112,3.808,1.8099,0.38074,7.0771,1.4932,-0.010853,0,0,0,0,0,0.78978,-0.019284
8464,19530,130.48,7,1,-1.1112,3.8067,1.8099,0.38104,7.0771,1.4943,-0.0013608,0,0,0,0,0,0.78962,-0.019592
8465,19532,131.5,7,1,-1.1111,3.8056,1.8099,0.38135,7.0771,1.4955,-0.0011663,0,0,0,0,0,0.78945,-0.019896
8466,19533,132.51,7,1,-1.1114,3.8046,1.8099,0.38167,7.0771,1.4967,-0.0011663,0,0,0,0,0,0.78928,-0.020219
8467,19534,133.51,7,1,-1.1112,3.8035,1.8099,0.38198,7.0771,1.4979,-0.0010044,0,0,0,0,0,0.78912,-0.020528
8468,19535,134.53,7,1,-1.1112,3.8025,1.8099,0.38229,7.0771,1.4991,-0.00093951,0,0,0,0,0,0.78895,-0.020841
8469,19536,135.55,7,1,-0.83431,3.8314,1.8099,0.38257,7.0771,1.5001,0.0050541,0,0,0,0,0,0.78881,-0.021116
8470,19537,136.55,7,1,-0.83413,3.8315,1.8099,0.3828,7.0771,1.501,0.0053457,0,0,0,0,0,0.78869,-0.021348
8471,19538,137.56,7,1,-0.83431,3.8312,1.8099,0.38304,7.0771,1.5019,0.0055077,0,0,0,0,0,0.78856,-0.021583
8472,19539,138.56,7,1,-0.83431,3.8309,1.8099,0.38327,7.0771,1.5028,0.0056373,0,0,0,0,0,0.78844,-0.021815
8473,19540,139.56,7,1,-0.83431,3.8306,1.8099,0.3835,7.0771,1.5037,-0.0001296,0,0,0,0,0,0.78832,-0.022047
8474,19541,140.58,7,1,-0.83431,3.8301,1.8099,0.38373,7.0771,1.5046,-0.00025916,0,0,0,0,0,0.78819,-0.022282
8475,19542,141.58,7,1,-0.83431,3.8298,1.8099,0.38397,7.0771,1.5055,-0.00029159,0,0,0,0,0,0.78807,-0.022514
8476,19543,142.59,7,1,-0.83431,3.8294,1.8099,0.3842,7.0771,1.5064,-0.00029159,0,0,0,0,0,0.78794,-0.022749
8477,19544,143.61,7,1,-0.084469,3.9095,1.8099,0.38432,7.0771,1.5069,0.015778,0,0,0,0,0,0.78788,-0.022872
8478,19545,144.62,7,1,-0.084649,3.9116,1.8099,0.38435,7.0771,1.507,0.016296,0,0,0,0,0,0.78786,-0.022896
8479,19546,145.64,7,1,-0.084649,3.9132,1.8099,0.38437,7.0771,1.5071,0.016653,0,0,0,0,0,0.78785,-0.02292
8480,19547,146.64,7,1,-0.084469,3.9141,1.8099,0.3844,7.0771,1.5071,0.016944,0,0,0,0,0,0.78784,-0.022943
8481,19548,147.65,7,1,-0.084469,3.9151,1.8099,0.38442,7.0771,1.5072,0.0012635,0,0,0,0,0,0.78783,-0.022967
8482,19549,148.67,7,1,-0.084469,3.9159,1.8099,0.38444,7.0771,1.5073,0.00090714,0,0,0,0,0,0.78781,-0.022991
8483,19550,149.69,7,1,-0.084469,3.9167,1.8099,0.38447,7.0771,1.5074,0.00077753,0,0,0,0,0,0.7878,-0.023015
8484,19551,150.7,7,1,-0.084469,3.9174,1.8099,0.38449,7.0771,1.5075,0.00064797,0,0,0,0,0,0.78779,-0.023038
8485,19552,151.72,7,1,-0.084469,3.918,1.8099,0.38451,7.0771,1.5076,0.00058317,0,0,0,0,0,0.78778,-0.023062
8486,19553,152.72,7,1,-0.08429,3.9184,1.8099,0.38454,7.0771,1.5077,0.00048599,0,0,0,0,0,0.78776,-0.023086
8487,19554,153.73,7,1,-0.084469,3.9192,1.8099,0.38456,7.0771,1.5078,0.00051837,0,0,0,0,0,0.78775,-0.02311
8488,19555,154.75,7,1,-0.084649,3.9195,1.8099,0.38459,7.0771,1.5079,0.00045357,0,0,0,0,0,0.78774,-0.023133
8489,19556,155.75,7,1,-0.08429,3.92,1.8099,0.38461,7.0771,1.508,0.00045357,0,0,0,0,0,0.78773,-0.023157
8490,19557,156.76,7,1,-0.084469,3.9205,1.8099,0.38463,7.0771,1.5081,0.00042114,0,0,0,0,0,0.78771,-0.023181
8491,19558,157.76,7,1,-0.084469,3.921,1.8099,0.38466,7.0771,1.5082,0.00042119,0,0,0,0,0,0.7877,-0.023204
8492,19559,158.78,7,1,-0.084469,3.9213,1.8099,0.38468,7.0771,1.5083,0.00032401,0,0,0,0,0,0.78769,-0.023228
8493,19560,159.79,7,1,-0.084469,3.9216,1.8099,0.3847,7.0771,1.5084,0.00032401,0,0,0,0,0,0.78768,-0.023252
8494,19561,160.81,7,1,-0.084469,3.9219,1.8099,0.38473,7.0771,1.5084,0.00029159,0,0,0,0,0,0.78766,-0.023276
8495,19562,161.81,7,1,-0.08429,3.9224,1.8099,0.38475,7.0771,1.5085,0.00029159,0,0,0,0,0,0.78765,-0.023299
8496,19563,162.83,7,1,-0.084469,3.9227,1.8099,0.38477,7.0771,1.5086,0.00032401,0,0,0,0,0,0.78764,-0.023323
8497,19564,163.84,7,1,-0.084469,3.9231,1.8099,0.3848,7.0771,1.5087,0.00025916,0,0,0,0,0,0.78763,-0.023347
8498,19565,164.86,7,1,-0.084469,3.9234,1.8099,0.38482,7.0771,1.5088,0.00029159,0,0,0,0,0,0.78761,-0.023371
8499,19566,165.87,7,1,-0.66678,3.8602,1.8099,0.38498,7.0771,1.5094,-0.012409,0,0,0,0,0,0.78753,-0.023527
8500,19567,166.89,7,1,-0.66678,3.8586,1.8099,0.38517,7.0771,1.5102,-0.012797,0,0,0,0,0,0.78743,-0.023715
8501,19568,167.89,7,1,-0.66696,3.8575,1.8099,0.38535,7.0771,1.5109,-0.013089,0,0,0,0,0,0.78733,-0.0239
8502,19569,168.9,7,1,-0.66678,3.8566,1.8099,0.38554,7.0771,1.5116,-0.013316,0,0,0,0,0,0.78723,-0.024089
8503,19570,169.92,7,1,-0.66696,3.8558,1.8099,0.38573,7.0771,1.5123,-0.00097194,0,0,0,0,0,0.78713,-0.024277
8504,19571,170.92,7,1,-0.66678,3.8552,1.8099,0.38591,7.0771,1.513,-0.0006804,0,0,0,0,0,0.78703,-0.024462
8505,19572,171.94,7,1,-0.66696,3.8544,1.8099,0.3861,7.0771,1.5138,-0.00064797,0,0,0,0,0,0.78694,-0.02465
8506,19573,172.94,7,1,-0.66678,3.8541,1.8099,0.38629,7.0771,1.5145,-0.00048599,0,0,0,0,0,0.78684,-0.024835
8507,19574,173.95,7,1,-0.66678,3.8532,1.8099,0.38648,7.0771,1.5152,-0.00051837,0,0,0,0,0,0.78674,-0.025023
8508,19575,174.95,7,1,-0.66696,3.8528,1.8099,0.38666,7.0771,1.5159,-0.00051837,0,0,0,0,0,0.78664,-0.025209
8509,19576,175.97,7,1,-1.6675,3.7432,1.8099,0.38711,7.0771,1.5176,-0.022258,0,0,0,0,0,0.7864,-0.025655
8510,19577,176.98,7,1,-1.6675,3.7402,1.8099,0.38758,7.0771,1.5193,-0.022744,0,0,0,0,0,0.78615,-0.026126
8511,19578,177.98,7,1,-1.6676,3.7374,1.8099,0.38804,7.0771,1.5211,-0.023165,0,0,0,0,0,0.78591,-0.026589
8512,19579,179,7,1,-1.6676,3.7353,1.8099,0.38851,7.0771,1.5228,-0.023521,0,0,0,0,0,0.78566,-0.027059
8513,19580,180.01,7,1,-1.6675,3.7332,1.8099,0.38898,7.0771,1.5246,-0.0021059,0,0,0,0,0,0.78541,-0.02753
8514,19581,181.03,7,1,-1.3893,3.7616,1.8099,0.38938,7.0771,1.5261,0.0042442,0,0,0,0,0,0.7852,-0.027925
8515,19582,182.04,7,1,-1.3893,3.7606,1.8099,0.38977,7.0771,1.5275,0.0045681,0,0,0,0,0,0.78499,-0.028317
8516,19583,183.04,7,1,-1.3894,3.7594,1.8099,0.39015,7.0771,1.529,0.0047949,0,0,0,0,0,0.78479,-0.028702
8517,19584,184.06,7,1,-1.3893,3.7585,1.8099,0.39055,7.0771,1.5305,0.0049893,0,0,0,0,0,0.78458,-0.029094
8518,19585,185.06,7,1,-1.3893,3.7575,1.8099,0.39093,7.0771,1.5319,-0.00087476,0,0,0,0,0,0.78438,-0.02948
8519,19586,186.08,7,1,-1.3893,3.7567,1.8099,0.39132,7.0771,1.5334,-0.00084233,0,0,0,0,0,0.78417,-0.029872
8520,19587,187.08,7,1,-1.3893,3.7556,1.8099,0.39171,7.0771,1.5348,-0.00080996,0,0,0,0,0,0.78396,-0.030258
8521,19588,188.08,7,1,-1.3894,3.7546,1.8099,0.3921,7.0771,1.5363,-0.00080996,0,0,0,0,0,0.78376,-0.030644
8522,19589,189.09,7,1,-1.3891,3.7539,1.8099,0.39249,7.0771,1.5378,-0.00074515,0,0,0,0,0,0.78355,-0.031036
8523,19590,190.11,7,1,-0.55683,3.834,1.8099,0.39286,7.0771,1.5392,0.015422,0,0,0,0,0,0.78335,-0.031412
